# time (ps)       Fabs (J/m^2)       E_el (J/m^2)      E_lat (J/m^2)       Delta_E (%)
        9.27000000         138.82864482          52.33419960          82.58612123      0.02815
        9.28000000         138.82864482          52.26679668          82.65394377      0.02815
        9.29000000         138.82864482          52.19945101          82.72170869      0.02815
        9.30000000         138.82864482          52.13216258          82.78941599      0.02814
        9.31000000         138.82864482          52.06493136          82.85706569      0.02814
        9.32000000         138.82864482          51.99775735          82.92465781      0.02814
        9.33000000         138.82864482          51.93064053          82.99219236      0.02813
        9.34000000         138.82864482          51.86358088          83.05966936      0.02813
        9.35000000         138.82864482          51.79657839          83.12708883      0.02813
        9.36000000         138.82864482          51.72963304          83.19445077      0.02813
        9.37000000         138.82864482          51.66274481          83.26175521      0.02812
        9.38000000         138.82864482          51.59591370          83.32900216      0.02812
        9.39000000         138.82864482          51.52913968          83.39619164      0.02812
        9.40000000         138.82864482          51.46242274          83.46332366      0.02811
        9.41000000         138.82864482          51.39576286          83.53039824      0.02811
        9.42000000         138.82864482          51.32916004          83.59741539      0.02811
        9.43000000         138.82864482          51.26261424          83.66437513      0.02810
        9.44000000         138.82864482          51.19612546          83.73127748      0.02810
        9.45000000         138.82864482          51.12969368          83.79812245      0.02810
        9.46000000         138.82864482          51.06331889          83.86491006      0.02810
        9.47000000         138.82864482          50.99700106          83.93164033      0.02809
        9.48000000         138.82864482          50.93074019          83.99831326      0.02809
        9.49000000         138.82864482          50.86453625          84.06492888      0.02809
        9.50000000         138.82864482          50.79838924          84.13148719      0.02808
        9.51000000         138.82864482          50.73229914          84.19798823      0.02808
        9.52000000         138.82864482          50.66626592          84.26443200      0.02808
        9.53000000         138.82864482          50.60028958          84.33081851      0.02807
        9.54000000         138.82864482          50.53437010          84.39714780      0.02807
        9.55000000         138.82864482          50.46850746          84.46341986      0.02807
        9.56000000         138.82864482          50.40270165          84.52963472      0.02807
        9.57000000         138.82864482          50.33695265          84.59579239      0.02806
        9.58000000         138.82864482          50.27126045          84.66189289      0.02806
        9.59000000         138.82864482          50.20562502          84.72793623      0.02806
        9.60000000         138.82864482          50.14004636          84.79392243      0.02805
        9.61000000         138.82864482          50.07452445          84.85985151      0.02805
        9.62000000         138.82864482          50.00905927          84.92572349      0.02805
        9.63000000         138.82864482          49.94365081          84.99153836      0.02805
        9.64000000         138.82864482          49.87829904          85.05729617      0.02804
        9.65000000         138.82864482          49.81300397          85.12299691      0.02804
        9.66000000         138.82864482          49.74776556          85.18864061      0.02804
        9.67000000         138.82864482          49.68258380          85.25422728      0.02803
        9.68000000         138.82864482          49.61745868          85.31975694      0.02803
        9.69000000         138.82864482          49.55239019          85.38522961      0.02803
        9.70000000         138.82864482          49.48737830          85.45064529      0.02802
        9.71000000         138.82864482          49.42242299          85.51600401      0.02802
        9.72000000         138.82864482          49.35752427          85.58130578      0.02802
        9.73000000         138.82864482          49.29268209          85.64655062      0.02802
        9.74000000         138.82864482          49.22789647          85.71173854      0.02801
        9.75000000         138.82864482          49.16316736          85.77686957      0.02801
        9.76000000         138.82864482          49.09849477          85.84194371      0.02801
        9.77000000         138.82864482          49.03387867          85.90696098      0.02800
        9.78000000         138.82864482          48.96931905          85.97192140      0.02800
        9.79000000         138.82864482          48.90481589          86.03682499      0.02800
        9.80000000         138.82864482          48.84036917          86.10167175      0.02800
        9.81000000         138.82864482          48.77597889          86.16646171      0.02799
        9.82000000         138.82864482          48.71164502          86.23119489      0.02799
        9.83000000         138.82864482          48.64736754          86.29587129      0.02799
        9.84000000         138.82864482          48.58314645          86.36049094      0.02798
        9.85000000         138.82864482          48.51898173          86.42505385      0.02798
        9.86000000         138.82864482          48.45487335          86.48956004      0.02798
        9.87000000         138.82864482          48.39082131          86.55400952      0.02798
        9.88000000         138.82864482          48.32682559          86.61840232      0.02797
        9.89000000         138.82864482          48.26288616          86.68273843      0.02797
        9.90000000         138.82864482          48.19900303          86.74701789      0.02797
        9.91000000         138.82864482          48.13517616          86.81124071      0.02796
        9.92000000         138.82864482          48.07140555          86.87540690      0.02796
        9.93000000         138.82864482          48.00769117          86.93951648      0.02796
        9.94000000         138.82864482          47.94403301          87.00356947      0.02796
        9.95000000         138.82864482          47.88043106          87.06756589      0.02795
        9.96000000         138.82864482          47.81688530          87.13150574      0.02795
        9.97000000         138.82864482          47.75339571          87.19538905      0.02795
        9.98000000         138.82864482          47.68996228          87.25921583      0.02794
        9.99000000         138.82864482          47.62658499          87.32298609      0.02794
       10.00000000         138.82864482          47.56326383          87.38669986      0.02794
       10.01000000         138.82864482          47.49999877          87.45035716      0.02794
