# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.5800000000E+01     0.5408805031E+02     0.4702181983E+04     0.5284090965E+03
  0.5800000000E+01     0.5471698113E+02     0.4702181422E+04     0.5283400859E+03
  0.5800000000E+01     0.5534591195E+02     0.4702180865E+04     0.5282716170E+03
  0.5800000000E+01     0.5597484277E+02     0.4702180310E+04     0.5282037037E+03
  0.5800000000E+01     0.5660377358E+02     0.4702179758E+04     0.5281363597E+03
  0.5800000000E+01     0.5723270440E+02     0.4702179209E+04     0.5280695987E+03
  0.5800000000E+01     0.5786163522E+02     0.4702178664E+04     0.5280034342E+03
  0.5800000000E+01     0.5849056604E+02     0.4702178122E+04     0.5279378796E+03
  0.5800000000E+01     0.5911949686E+02     0.4702177584E+04     0.5278729481E+03
  0.5800000000E+01     0.5974842767E+02     0.4702177050E+04     0.5278086530E+03
  0.5800000000E+01     0.6037735849E+02     0.4702176520E+04     0.5277450073E+03
  0.5800000000E+01     0.6100628931E+02     0.4702175995E+04     0.5276820240E+03
  0.5800000000E+01     0.6163522013E+02     0.4702175474E+04     0.5276197161E+03
  0.5800000000E+01     0.6226415094E+02     0.4702174958E+04     0.5275580963E+03
  0.5800000000E+01     0.6289308176E+02     0.4702174447E+04     0.5274971773E+03
  0.5800000000E+01     0.6352201258E+02     0.4702173941E+04     0.5274369720E+03
  0.5800000000E+01     0.6415094340E+02     0.4702173440E+04     0.5273774929E+03
  0.5800000000E+01     0.6477987421E+02     0.4702172944E+04     0.5273187524E+03
  0.5800000000E+01     0.6540880503E+02     0.4702172454E+04     0.5272607632E+03
  0.5800000000E+01     0.6603773585E+02     0.4702171970E+04     0.5272035376E+03
  0.5800000000E+01     0.6666666667E+02     0.4702171491E+04     0.5271470879E+03
  0.5800000000E+01     0.6729559748E+02     0.4702171019E+04     0.5270914264E+03
  0.5800000000E+01     0.6792452830E+02     0.4702170553E+04     0.5270365655E+03
  0.5800000000E+01     0.6855345912E+02     0.4702170093E+04     0.5269825172E+03
  0.5800000000E+01     0.6918238994E+02     0.4702169640E+04     0.5269292936E+03
  0.5800000000E+01     0.6981132075E+02     0.4702169194E+04     0.5268769069E+03
  0.5800000000E+01     0.7044025157E+02     0.4702168754E+04     0.5268253691E+03
  0.5800000000E+01     0.7106918239E+02     0.4702168321E+04     0.5267746920E+03
  0.5800000000E+01     0.7169811321E+02     0.4702167896E+04     0.5267248876E+03
  0.5800000000E+01     0.7232704403E+02     0.4702167477E+04     0.5266759676E+03
  0.5800000000E+01     0.7295597484E+02     0.4702167066E+04     0.5266279440E+03
  0.5800000000E+01     0.7358490566E+02     0.4702166663E+04     0.5265808282E+03
  0.5800000000E+01     0.7421383648E+02     0.4702166267E+04     0.5265346321E+03
  0.5800000000E+01     0.7484276730E+02     0.4702165879E+04     0.5264893671E+03
  0.5800000000E+01     0.7547169811E+02     0.4702165499E+04     0.5264450446E+03
  0.5800000000E+01     0.7610062893E+02     0.4702165127E+04     0.5264016762E+03
  0.5800000000E+01     0.7672955975E+02     0.4702164763E+04     0.5263592730E+03
  0.5800000000E+01     0.7735849057E+02     0.4702164408E+04     0.5263178463E+03
  0.5800000000E+01     0.7798742138E+02     0.4702164061E+04     0.5262774072E+03
  0.5800000000E+01     0.7861635220E+02     0.4702163722E+04     0.5262379667E+03
  0.5800000000E+01     0.7924528302E+02     0.4702163392E+04     0.5261995358E+03
  0.5800000000E+01     0.7987421384E+02     0.4702163071E+04     0.5261621250E+03
  0.5800000000E+01     0.8050314465E+02     0.4702162759E+04     0.5261257452E+03
  0.5800000000E+01     0.8113207547E+02     0.4702162455E+04     0.5260904068E+03
  0.5800000000E+01     0.8176100629E+02     0.4702162161E+04     0.5260561201E+03
  0.5800000000E+01     0.8238993711E+02     0.4702161876E+04     0.5260228954E+03
  0.5800000000E+01     0.8301886792E+02     0.4702161600E+04     0.5259907427E+03
  0.5800000000E+01     0.8364779874E+02     0.4702161333E+04     0.5259596719E+03
  0.5800000000E+01     0.8427672956E+02     0.4702161076E+04     0.5259296926E+03
  0.5800000000E+01     0.8490566038E+02     0.4702160828E+04     0.5259008144E+03
  0.5800000000E+01     0.8553459119E+02     0.4702160590E+04     0.5258730464E+03
  0.5800000000E+01     0.8616352201E+02     0.4702160362E+04     0.5258463979E+03
  0.5800000000E+01     0.8679245283E+02     0.4702160143E+04     0.5258208775E+03
  0.5800000000E+01     0.8742138365E+02     0.4702159934E+04     0.5257964940E+03
  0.5800000000E+01     0.8805031447E+02     0.4702159735E+04     0.5257732556E+03
  0.5800000000E+01     0.8867924528E+02     0.4702159546E+04     0.5257511704E+03
  0.5800000000E+01     0.8930817610E+02     0.4702159367E+04     0.5257302462E+03
  0.5800000000E+01     0.8993710692E+02     0.4702159198E+04     0.5257104906E+03
  0.5800000000E+01     0.9056603774E+02     0.4702159039E+04     0.5256919107E+03
  0.5800000000E+01     0.9119496855E+02     0.4702158891E+04     0.5256745135E+03
  0.5800000000E+01     0.9182389937E+02     0.4702158752E+04     0.5256583056E+03
  0.5800000000E+01     0.9245283019E+02     0.4702158624E+04     0.5256432931E+03
  0.5800000000E+01     0.9308176101E+02     0.4702158506E+04     0.5256294821E+03
  0.5800000000E+01     0.9371069182E+02     0.4702158398E+04     0.5256168781E+03
  0.5800000000E+01     0.9433962264E+02     0.4702158301E+04     0.5256054863E+03
  0.5800000000E+01     0.9496855346E+02     0.4702158215E+04     0.5255953116E+03
  0.5800000000E+01     0.9559748428E+02     0.4702158138E+04     0.5255863584E+03
  0.5800000000E+01     0.9622641509E+02     0.4702158072E+04     0.5255786308E+03
  0.5800000000E+01     0.9685534591E+02     0.4702158017E+04     0.5255721325E+03
  0.5800000000E+01     0.9748427673E+02     0.4702157972E+04     0.5255668667E+03
  0.5800000000E+01     0.9811320755E+02     0.4702157938E+04     0.5255628364E+03
  0.5800000000E+01     0.9874213836E+02     0.4702157914E+04     0.5255600440E+03
  0.5800000000E+01     0.9937106918E+02     0.4702157901E+04     0.5255584916E+03
  0.5800000000E+01     0.1000000000E+03     0.4702157899E+04     0.5255581809E+03

  0.5900000000E+01     0.0000000000E+00     0.4675988772E+04     0.5372975829E+03
  0.5900000000E+01     0.6289308176E+00     0.4675988768E+04     0.5372965092E+03
  0.5900000000E+01     0.1257861635E+01     0.4675988751E+04     0.5372913496E+03
  0.5900000000E+01     0.1886792453E+01     0.4675988721E+04     0.5372823016E+03
  0.5900000000E+01     0.2515723270E+01     0.4675988677E+04     0.5372695517E+03
  0.5900000000E+01     0.3144654088E+01     0.4675988619E+04     0.5372532764E+03
  0.5900000000E+01     0.3773584906E+01     0.4675988548E+04     0.5372336428E+03
  0.5900000000E+01     0.4402515723E+01     0.4675988464E+04     0.5372108095E+03
  0.5900000000E+01     0.5031446541E+01     0.4675988366E+04     0.5371849267E+03
  0.5900000000E+01     0.5660377358E+01     0.4675988256E+04     0.5371561375E+03
  0.5900000000E+01     0.6289308176E+01     0.4675988132E+04     0.5371245777E+03
  0.5900000000E+01     0.6918238994E+01     0.4675987995E+04     0.5370903767E+03
  0.5900000000E+01     0.7547169811E+01     0.4675987845E+04     0.5370536578E+03
  0.5900000000E+01     0.8176100629E+01     0.4675987682E+04     0.5370145386E+03
  0.5900000000E+01     0.8805031447E+01     0.4675987506E+04     0.5369731311E+03
  0.5900000000E+01     0.9433962264E+01     0.4675987318E+04     0.5369295424E+03
  0.5900000000E+01     0.1006289308E+02     0.4675987118E+04     0.5368838751E+03
  0.5900000000E+01     0.1069182390E+02     0.4675986905E+04     0.5368362268E+03
  0.5900000000E+01     0.1132075472E+02     0.4675986680E+04     0.5367866913E+03
  0.5900000000E+01     0.1194968553E+02     0.4675986443E+04     0.5367353582E+03
  0.5900000000E+01     0.1257861635E+02     0.4675986194E+04     0.5366823136E+03
  0.5900000000E+01     0.1320754717E+02     0.4675985934E+04     0.5366276398E+03
  0.5900000000E+01     0.1383647799E+02     0.4675985662E+04     0.5365714158E+03
  0.5900000000E+01     0.1446540881E+02     0.4675985378E+04     0.5365137174E+03
  0.5900000000E+01     0.1509433962E+02     0.4675985084E+04     0.5364546175E+03
  0.5900000000E+01     0.1572327044E+02     0.4675984778E+04     0.5363941861E+03
  0.5900000000E+01     0.1635220126E+02     0.4675984462E+04     0.5363324905E+03
  0.5900000000E+01     0.1698113208E+02     0.4675984135E+04     0.5362695953E+03
  0.5900000000E+01     0.1761006289E+02     0.4675983797E+04     0.5362055627E+03
  0.5900000000E+01     0.1823899371E+02     0.4675983449E+04     0.5361404528E+03
  0.5900000000E+01     0.1886792453E+02     0.4675983092E+04     0.5360743232E+03
  0.5900000000E+01     0.1949685535E+02     0.4675982724E+04     0.5360072295E+03
  0.5900000000E+01     0.2012578616E+02     0.4675982347E+04     0.5359392254E+03
  0.5900000000E+01     0.2075471698E+02     0.4675981960E+04     0.5358703625E+03
  0.5900000000E+01     0.2138364780E+02     0.4675981564E+04     0.5358006908E+03
  0.5900000000E+01     0.2201257862E+02     0.4675981159E+04     0.5357302583E+03
  0.5900000000E+01     0.2264150943E+02     0.4675980745E+04     0.5356591116E+03
  0.5900000000E+01     0.2327044025E+02     0.4675980322E+04     0.5355872956E+03
  0.5900000000E+01     0.2389937107E+02     0.4675979891E+04     0.5355148537E+03
  0.5900000000E+01     0.2452830189E+02     0.4675979452E+04     0.5354418279E+03
  0.5900000000E+01     0.2515723270E+02     0.4675979005E+04     0.5353682588E+03
  0.5900000000E+01     0.2578616352E+02     0.4675978550E+04     0.5352941856E+03
  0.5900000000E+01     0.2641509434E+02     0.4675978088E+04     0.5352196465E+03
  0.5900000000E+01     0.2704402516E+02     0.4675977618E+04     0.5351446782E+03
  0.5900000000E+01     0.2767295597E+02     0.4675977142E+04     0.5350693165E+03
  0.5900000000E+01     0.2830188679E+02     0.4675976658E+04     0.5349935959E+03
  0.5900000000E+01     0.2893081761E+02     0.4675976168E+04     0.5349175500E+03
  0.5900000000E+01     0.2955974843E+02     0.4675975671E+04     0.5348412114E+03
  0.5900000000E+01     0.3018867925E+02     0.4675975169E+04     0.5347646115E+03
  0.5900000000E+01     0.3081761006E+02     0.4675974660E+04     0.5346877812E+03
  0.5900000000E+01     0.3144654088E+02     0.4675974146E+04     0.5346107501E+03
  0.5900000000E+01     0.3207547170E+02     0.4675973626E+04     0.5345335473E+03
  0.5900000000E+01     0.3270440252E+02     0.4675973101E+04     0.5344562009E+03
  0.5900000000E+01     0.3333333333E+02     0.4675972571E+04     0.5343787381E+03
  0.5900000000E+01     0.3396226415E+02     0.4675972036E+04     0.5343011858E+03
  0.5900000000E+01     0.3459119497E+02     0.4675971496E+04     0.5342235697E+03
  0.5900000000E+01     0.3522012579E+02     0.4675970952E+04     0.5341459152E+03
  0.5900000000E+01     0.3584905660E+02     0.4675970404E+04     0.5340682469E+03
  0.5900000000E+01     0.3647798742E+02     0.4675969853E+04     0.5339905886E+03
  0.5900000000E+01     0.3710691824E+02     0.4675969297E+04     0.5339129639E+03
  0.5900000000E+01     0.3773584906E+02     0.4675968738E+04     0.5338353954E+03
  0.5900000000E+01     0.3836477987E+02     0.4675968176E+04     0.5337579056E+03
  0.5900000000E+01     0.3899371069E+02     0.4675967611E+04     0.5336805161E+03
  0.5900000000E+01     0.3962264151E+02     0.4675967043E+04     0.5336032482E+03
  0.5900000000E+01     0.4025157233E+02     0.4675966473E+04     0.5335261227E+03
  0.5900000000E+01     0.4088050314E+02     0.4675965901E+04     0.5334491598E+03
  0.5900000000E+01     0.4150943396E+02     0.4675965326E+04     0.5333723795E+03
  0.5900000000E+01     0.4213836478E+02     0.4675964750E+04     0.5332958013E+03
  0.5900000000E+01     0.4276729560E+02     0.4675964172E+04     0.5332194441E+03
  0.5900000000E+01     0.4339622642E+02     0.4675963592E+04     0.5331433267E+03
  0.5900000000E+01     0.4402515723E+02     0.4675963012E+04     0.5330674674E+03
  0.5900000000E+01     0.4465408805E+02     0.4675962431E+04     0.5329918841E+03
  0.5900000000E+01     0.4528301887E+02     0.4675961848E+04     0.5329165945E+03
  0.5900000000E+01     0.4591194969E+02     0.4675961266E+04     0.5328416159E+03
  0.5900000000E+01     0.4654088050E+02     0.4675960683E+04     0.5327669653E+03
  0.5900000000E+01     0.4716981132E+02     0.4675960100E+04     0.5326926594E+03
  0.5900000000E+01     0.4779874214E+02     0.4675959517E+04     0.5326187147E+03
  0.5900000000E+01     0.4842767296E+02     0.4675958935E+04     0.5325451474E+03
  0.5900000000E+01     0.4905660377E+02     0.4675958353E+04     0.5324719733E+03
  0.5900000000E+01     0.4968553459E+02     0.4675957772E+04     0.5323992083E+03
  0.5900000000E+01     0.5031446541E+02     0.4675957192E+04     0.5323268677E+03
  0.5900000000E+01     0.5094339623E+02     0.4675956614E+04     0.5322549668E+03
  0.5900000000E+01     0.5157232704E+02     0.4675956036E+04     0.5321835207E+03
  0.5900000000E+01     0.5220125786E+02     0.4675955461E+04     0.5321125442E+03
  0.5900000000E+01     0.5283018868E+02     0.4675954887E+04     0.5320420519E+03
  0.5900000000E+01     0.5345911950E+02     0.4675954315E+04     0.5319720584E+03
  0.5900000000E+01     0.5408805031E+02     0.4675953746E+04     0.5319025780E+03
  0.5900000000E+01     0.5471698113E+02     0.4675953179E+04     0.5318336248E+03
  0.5900000000E+01     0.5534591195E+02     0.4675952615E+04     0.5317652130E+03
  0.5900000000E+01     0.5597484277E+02     0.4675952054E+04     0.5316973562E+03
  0.5900000000E+01     0.5660377358E+02     0.4675951496E+04     0.5316300683E+03
  0.5900000000E+01     0.5723270440E+02     0.4675950941E+04     0.5315633629E+03
  0.5900000000E+01     0.5786163522E+02     0.4675950389E+04     0.5314972535E+03
  0.5900000000E+01     0.5849056604E+02     0.4675949841E+04     0.5314317535E+03
  0.5900000000E+01     0.5911949686E+02     0.4675949297E+04     0.5313668761E+03
  0.5900000000E+01     0.5974842767E+02     0.4675948757E+04     0.5313026345E+03
  0.5900000000E+01     0.6037735849E+02     0.4675948221E+04     0.5312390418E+03
  0.5900000000E+01     0.6100628931E+02     0.4675947690E+04     0.5311761110E+03
  0.5900000000E+01     0.6163522013E+02     0.4675947163E+04     0.5311138549E+03
  0.5900000000E+01     0.6226415094E+02     0.4675946641E+04     0.5310522864E+03
  0.5900000000E+01     0.6289308176E+02     0.4675946124E+04     0.5309914182E+03
  0.5900000000E+01     0.6352201258E+02     0.4675945612E+04     0.5309312630E+03
  0.5900000000E+01     0.6415094340E+02     0.4675945106E+04     0.5308718333E+03
  0.5900000000E+01     0.6477987421E+02     0.4675944604E+04     0.5308131418E+03
  0.5900000000E+01     0.6540880503E+02     0.4675944109E+04     0.5307552008E+03
  0.5900000000E+01     0.6603773585E+02     0.4675943619E+04     0.5306980228E+03
  0.5900000000E+01     0.6666666667E+02     0.4675943135E+04     0.5306416202E+03
  0.5900000000E+01     0.6729559748E+02     0.4675942657E+04     0.5305860051E+03
  0.5900000000E+01     0.6792452830E+02     0.4675942186E+04     0.5305311898E+03
  0.5900000000E+01     0.6855345912E+02     0.4675941721E+04     0.5304771864E+03
  0.5900000000E+01     0.6918238994E+02     0.4675941263E+04     0.5304240072E+03
  0.5900000000E+01     0.6981132075E+02     0.4675940811E+04     0.5303716641E+03
  0.5900000000E+01     0.7044025157E+02     0.4675940366E+04     0.5303201692E+03
  0.5900000000E+01     0.7106918239E+02     0.4675939929E+04     0.5302695343E+03
  0.5900000000E+01     0.7169811321E+02     0.4675939498E+04     0.5302197713E+03
  0.5900000000E+01     0.7232704403E+02     0.4675939075E+04     0.5301708921E+03
  0.5900000000E+01     0.7295597484E+02     0.4675938660E+04     0.5301229084E+03
  0.5900000000E+01     0.7358490566E+02     0.4675938252E+04     0.5300758319E+03
  0.5900000000E+01     0.7421383648E+02     0.4675937851E+04     0.5300296742E+03
  0.5900000000E+01     0.7484276730E+02     0.4675937459E+04     0.5299844469E+03
  0.5900000000E+01     0.7547169811E+02     0.4675937075E+04     0.5299401613E+03
  0.5900000000E+01     0.7610062893E+02     0.4675936698E+04     0.5298968290E+03
  0.5900000000E+01     0.7672955975E+02     0.4675936330E+04     0.5298544611E+03
  0.5900000000E+01     0.7735849057E+02     0.4675935971E+04     0.5298130689E+03
  0.5900000000E+01     0.7798742138E+02     0.4675935620E+04     0.5297726635E+03
  0.5900000000E+01     0.7861635220E+02     0.4675935277E+04     0.5297332558E+03
  0.5900000000E+01     0.7924528302E+02     0.4675934944E+04     0.5296948568E+03
  0.5900000000E+01     0.7987421384E+02     0.4675934619E+04     0.5296574772E+03
  0.5900000000E+01     0.8050314465E+02     0.4675934303E+04     0.5296211277E+03
  0.5900000000E+01     0.8113207547E+02     0.4675933996E+04     0.5295858187E+03
  0.5900000000E+01     0.8176100629E+02     0.4675933698E+04     0.5295515605E+03
  0.5900000000E+01     0.8238993711E+02     0.4675933410E+04     0.5295183635E+03
  0.5900000000E+01     0.8301886792E+02     0.4675933131E+04     0.5294862376E+03
  0.5900000000E+01     0.8364779874E+02     0.4675932861E+04     0.5294551926E+03
  0.5900000000E+01     0.8427672956E+02     0.4675932601E+04     0.5294252383E+03
  0.5900000000E+01     0.8490566038E+02     0.4675932350E+04     0.5293963841E+03
  0.5900000000E+01     0.8553459119E+02     0.4675932110E+04     0.5293686393E+03
  0.5900000000E+01     0.8616352201E+02     0.4675931878E+04     0.5293420129E+03
  0.5900000000E+01     0.8679245283E+02     0.4675931657E+04     0.5293165138E+03
  0.5900000000E+01     0.8742138365E+02     0.4675931446E+04     0.5292921505E+03
  0.5900000000E+01     0.8805031447E+02     0.4675931245E+04     0.5292689315E+03
  0.5900000000E+01     0.8867924528E+02     0.4675931053E+04     0.5292468647E+03
  0.5900000000E+01     0.8930817610E+02     0.4675930872E+04     0.5292259579E+03
  0.5900000000E+01     0.8993710692E+02     0.4675930701E+04     0.5292062187E+03
  0.5900000000E+01     0.9056603774E+02     0.4675930541E+04     0.5291876543E+03
  0.5900000000E+01     0.9119496855E+02     0.4675930390E+04     0.5291702716E+03
  0.5900000000E+01     0.9182389937E+02     0.4675930250E+04     0.5291540771E+03
  0.5900000000E+01     0.9245283019E+02     0.4675930121E+04     0.5291390772E+03
  0.5900000000E+01     0.9308176101E+02     0.4675930001E+04     0.5291252777E+03
  0.5900000000E+01     0.9371069182E+02     0.4675929893E+04     0.5291126842E+03
  0.5900000000E+01     0.9433962264E+02     0.4675929794E+04     0.5291013019E+03
  0.5900000000E+01     0.9496855346E+02     0.4675929707E+04     0.5290911356E+03
  0.5900000000E+01     0.9559748428E+02     0.4675929630E+04     0.5290821899E+03
  0.5900000000E+01     0.9622641509E+02     0.4675929563E+04     0.5290744687E+03
  0.5900000000E+01     0.9685534591E+02     0.4675929507E+04     0.5290679758E+03
  0.5900000000E+01     0.9748427673E+02     0.4675929462E+04     0.5290627144E+03
  0.5900000000E+01     0.9811320755E+02     0.4675929427E+04     0.5290586874E+03
  0.5900000000E+01     0.9874213836E+02     0.4675929403E+04     0.5290558974E+03
  0.5900000000E+01     0.9937106918E+02     0.4675929390E+04     0.5290543463E+03
  0.5900000000E+01     0.1000000000E+03     0.4675929387E+04     0.5290540358E+03

  0.6000000000E+01     0.0000000000E+00     0.4649801831E+04     0.5407616255E+03
  0.6000000000E+01     0.6289308176E+00     0.4649801828E+04     0.5407605526E+03
  0.6000000000E+01     0.1257861635E+01     0.4649801811E+04     0.5407553974E+03
  0.6000000000E+01     0.1886792453E+01     0.4649801780E+04     0.5407463569E+03
  0.6000000000E+01     0.2515723270E+01     0.4649801735E+04     0.5407336177E+03
  0.6000000000E+01     0.3144654088E+01     0.4649801677E+04     0.5407173560E+03
  0.6000000000E+01     0.3773584906E+01     0.4649801605E+04     0.5406977389E+03
  0.6000000000E+01     0.4402515723E+01     0.4649801520E+04     0.5406749246E+03
  0.6000000000E+01     0.5031446541E+01     0.4649801421E+04     0.5406490635E+03
  0.6000000000E+01     0.5660377358E+01     0.4649801309E+04     0.5406202984E+03
  0.6000000000E+01     0.6289308176E+01     0.4649801184E+04     0.5405887650E+03
  0.6000000000E+01     0.6918238994E+01     0.4649801045E+04     0.5405545926E+03
  0.6000000000E+01     0.7547169811E+01     0.4649800894E+04     0.5405179044E+03
  0.6000000000E+01     0.8176100629E+01     0.4649800729E+04     0.5404788179E+03
  0.6000000000E+01     0.8805031447E+01     0.4649800552E+04     0.5404374450E+03
  0.6000000000E+01     0.9433962264E+01     0.4649800362E+04     0.5403938928E+03
  0.6000000000E+01     0.1006289308E+02     0.4649800159E+04     0.5403482636E+03
  0.6000000000E+01     0.1069182390E+02     0.4649799944E+04     0.5403006551E+03
  0.6000000000E+01     0.1132075472E+02     0.4649799716E+04     0.5402511610E+03
  0.6000000000E+01     0.1194968553E+02     0.4649799477E+04     0.5401998709E+03
  0.6000000000E+01     0.1257861635E+02     0.4649799225E+04     0.5401468706E+03
  0.6000000000E+01     0.1320754717E+02     0.4649798961E+04     0.5400922425E+03
  0.6000000000E+01     0.1383647799E+02     0.4649798686E+04     0.5400360654E+03
  0.6000000000E+01     0.1446540881E+02     0.4649798400E+04     0.5399784153E+03
  0.6000000000E+01     0.1509433962E+02     0.4649798102E+04     0.5399193648E+03
  0.6000000000E+01     0.1572327044E+02     0.4649797793E+04     0.5398589839E+03
  0.6000000000E+01     0.1635220126E+02     0.4649797473E+04     0.5397973398E+03
  0.6000000000E+01     0.1698113208E+02     0.4649797142E+04     0.5397344971E+03
  0.6000000000E+01     0.1761006289E+02     0.4649796801E+04     0.5396705180E+03
  0.6000000000E+01     0.1823899371E+02     0.4649796449E+04     0.5396054625E+03
  0.6000000000E+01     0.1886792453E+02     0.4649796087E+04     0.5395393881E+03
  0.6000000000E+01     0.1949685535E+02     0.4649795715E+04     0.5394723504E+03
  0.6000000000E+01     0.2012578616E+02     0.4649795334E+04     0.5394044031E+03
  0.6000000000E+01     0.2075471698E+02     0.4649794943E+04     0.5393355977E+03
  0.6000000000E+01     0.2138364780E+02     0.4649794542E+04     0.5392659841E+03
  0.6000000000E+01     0.2201257862E+02     0.4649794132E+04     0.5391956104E+03
  0.6000000000E+01     0.2264150943E+02     0.4649793714E+04     0.5391245231E+03
  0.6000000000E+01     0.2327044025E+02     0.4649793287E+04     0.5390527671E+03
  0.6000000000E+01     0.2389937107E+02     0.4649792851E+04     0.5389803856E+03
  0.6000000000E+01     0.2452830189E+02     0.4649792407E+04     0.5389074208E+03
  0.6000000000E+01     0.2515723270E+02     0.4649791955E+04     0.5388339130E+03
  0.6000000000E+01     0.2578616352E+02     0.4649791495E+04     0.5387599017E+03
  0.6000000000E+01     0.2641509434E+02     0.4649791027E+04     0.5386854248E+03
  0.6000000000E+01     0.2704402516E+02     0.4649790552E+04     0.5386105190E+03
  0.6000000000E+01     0.2767295597E+02     0.4649790070E+04     0.5385352202E+03
  0.6000000000E+01     0.2830188679E+02     0.4649789581E+04     0.5384595628E+03
  0.6000000000E+01     0.2893081761E+02     0.4649789086E+04     0.5383835803E+03
  0.6000000000E+01     0.2955974843E+02     0.4649788583E+04     0.5383073054E+03
  0.6000000000E+01     0.3018867925E+02     0.4649788075E+04     0.5382307694E+03
  0.6000000000E+01     0.3081761006E+02     0.4649787561E+04     0.5381540032E+03
  0.6000000000E+01     0.3144654088E+02     0.4649787040E+04     0.5380770364E+03
  0.6000000000E+01     0.3207547170E+02     0.4649786515E+04     0.5379998979E+03
  0.6000000000E+01     0.3270440252E+02     0.4649785984E+04     0.5379226160E+03
  0.6000000000E+01     0.3333333333E+02     0.4649785448E+04     0.5378452178E+03
  0.6000000000E+01     0.3396226415E+02     0.4649784907E+04     0.5377677301E+03
  0.6000000000E+01     0.3459119497E+02     0.4649784361E+04     0.5376901788E+03
  0.6000000000E+01     0.3522012579E+02     0.4649783811E+04     0.5376125890E+03
  0.6000000000E+01     0.3584905660E+02     0.4649783257E+04     0.5375349854E+03
  0.6000000000E+01     0.3647798742E+02     0.4649782699E+04     0.5374573919E+03
  0.6000000000E+01     0.3710691824E+02     0.4649782137E+04     0.5373798319E+03
  0.6000000000E+01     0.3773584906E+02     0.4649781572E+04     0.5373023281E+03
  0.6000000000E+01     0.3836477987E+02     0.4649781004E+04     0.5372249029E+03
  0.6000000000E+01     0.3899371069E+02     0.4649780432E+04     0.5371475779E+03
  0.6000000000E+01     0.3962264151E+02     0.4649779858E+04     0.5370703744E+03
  0.6000000000E+01     0.4025157233E+02     0.4649779281E+04     0.5369933131E+03
  0.6000000000E+01     0.4088050314E+02     0.4649778702E+04     0.5369164144E+03
  0.6000000000E+01     0.4150943396E+02     0.4649778121E+04     0.5368396981E+03
  0.6000000000E+01     0.4213836478E+02     0.4649777538E+04     0.5367631837E+03
  0.6000000000E+01     0.4276729560E+02     0.4649776954E+04     0.5366868901E+03
  0.6000000000E+01     0.4339622642E+02     0.4649776368E+04     0.5366108361E+03
  0.6000000000E+01     0.4402515723E+02     0.4649775781E+04     0.5365350400E+03
  0.6000000000E+01     0.4465408805E+02     0.4649775193E+04     0.5364595197E+03
  0.6000000000E+01     0.4528301887E+02     0.4649774604E+04     0.5363842928E+03
  0.6000000000E+01     0.4591194969E+02     0.4649774015E+04     0.5363093766E+03
  0.6000000000E+01     0.4654088050E+02     0.4649773426E+04     0.5362347882E+03
  0.6000000000E+01     0.4716981132E+02     0.4649772836E+04     0.5361605443E+03
  0.6000000000E+01     0.4779874214E+02     0.4649772247E+04     0.5360866612E+03
  0.6000000000E+01     0.4842767296E+02     0.4649771658E+04     0.5360131551E+03
  0.6000000000E+01     0.4905660377E+02     0.4649771069E+04     0.5359400420E+03
  0.6000000000E+01     0.4968553459E+02     0.4649770482E+04     0.5358673376E+03
  0.6000000000E+01     0.5031446541E+02     0.4649769895E+04     0.5357950572E+03
  0.6000000000E+01     0.5094339623E+02     0.4649769310E+04     0.5357232162E+03
  0.6000000000E+01     0.5157232704E+02     0.4649768726E+04     0.5356518296E+03
  0.6000000000E+01     0.5220125786E+02     0.4649768144E+04     0.5355809122E+03
  0.6000000000E+01     0.5283018868E+02     0.4649767564E+04     0.5355104787E+03
  0.6000000000E+01     0.5345911950E+02     0.4649766986E+04     0.5354405435E+03
  0.6000000000E+01     0.5408805031E+02     0.4649766410E+04     0.5353711209E+03
  0.6000000000E+01     0.5471698113E+02     0.4649765837E+04     0.5353022252E+03
  0.6000000000E+01     0.5534591195E+02     0.4649765266E+04     0.5352338702E+03
  0.6000000000E+01     0.5597484277E+02     0.4649764699E+04     0.5351660700E+03
  0.6000000000E+01     0.5660377358E+02     0.4649764134E+04     0.5350988381E+03
  0.6000000000E+01     0.5723270440E+02     0.4649763573E+04     0.5350321883E+03
  0.6000000000E+01     0.5786163522E+02     0.4649763015E+04     0.5349661339E+03
  0.6000000000E+01     0.5849056604E+02     0.4649762461E+04     0.5349006884E+03
  0.6000000000E+01     0.5911949686E+02     0.4649761911E+04     0.5348358650E+03
  0.6000000000E+01     0.5974842767E+02     0.4649761365E+04     0.5347716769E+03
  0.6000000000E+01     0.6037735849E+02     0.4649760823E+04     0.5347081372E+03
  0.6000000000E+01     0.6100628931E+02     0.4649760286E+04     0.5346452587E+03
  0.6000000000E+01     0.6163522013E+02     0.4649759753E+04     0.5345830545E+03
  0.6000000000E+01     0.6226415094E+02     0.4649759225E+04     0.5345215372E+03
  0.6000000000E+01     0.6289308176E+02     0.4649758702E+04     0.5344607197E+03
  0.6000000000E+01     0.6352201258E+02     0.4649758184E+04     0.5344006146E+03
  0.6000000000E+01     0.6415094340E+02     0.4649757672E+04     0.5343412344E+03
  0.6000000000E+01     0.6477987421E+02     0.4649757165E+04     0.5342825917E+03
  0.6000000000E+01     0.6540880503E+02     0.4649756664E+04     0.5342246990E+03
  0.6000000000E+01     0.6603773585E+02     0.4649756168E+04     0.5341675686E+03
