# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.5700000000E+01     0.5660377358E+01     0.4745823447E+04     0.5276177586E+03
  0.5700000000E+01     0.6289308176E+01     0.4745823425E+04     0.5276138993E+03
  0.5700000000E+01     0.6918238994E+01     0.4745823401E+04     0.5276096643E+03
  0.5700000000E+01     0.7547169811E+01     0.4745823374E+04     0.5276050611E+03
  0.5700000000E+01     0.8176100629E+01     0.4745823345E+04     0.5276000972E+03
  0.5700000000E+01     0.8805031447E+01     0.4745823313E+04     0.5275947801E+03
  0.5700000000E+01     0.9433962264E+01     0.4745823279E+04     0.5275891170E+03
  0.5700000000E+01     0.1006289308E+02     0.4745823243E+04     0.5275831152E+03
  0.5700000000E+01     0.1069182390E+02     0.4745823205E+04     0.5275767818E+03
  0.5700000000E+01     0.1132075472E+02     0.4745823164E+04     0.5275701237E+03
  0.5700000000E+01     0.1194968553E+02     0.4745823121E+04     0.5275631479E+03
  0.5700000000E+01     0.1257861635E+02     0.4745823076E+04     0.5275558612E+03
  0.5700000000E+01     0.1320754717E+02     0.4745823029E+04     0.5275482705E+03
  0.5700000000E+01     0.1383647799E+02     0.4745822979E+04     0.5275403823E+03
  0.5700000000E+01     0.1446540881E+02     0.4745822928E+04     0.5275322032E+03
  0.5700000000E+01     0.1509433962E+02     0.4745822874E+04     0.5275237399E+03
  0.5700000000E+01     0.1572327044E+02     0.4745822818E+04     0.5275149987E+03
  0.5700000000E+01     0.1635220126E+02     0.4745822761E+04     0.5275059860E+03
  0.5700000000E+01     0.1698113208E+02     0.4745822701E+04     0.5274967081E+03
  0.5700000000E+01     0.1761006289E+02     0.4745822639E+04     0.5274871712E+03
  0.5700000000E+01     0.1823899371E+02     0.4745822575E+04     0.5274773816E+03
  0.5700000000E+01     0.1886792453E+02     0.4745822509E+04     0.5274673454E+03
  0.5700000000E+01     0.1949685535E+02     0.4745822441E+04     0.5274570685E+03
  0.5700000000E+01     0.2012578616E+02     0.4745822371E+04     0.5274465571E+03
  0.5700000000E+01     0.2075471698E+02     0.4745822300E+04     0.5274358170E+03
  0.5700000000E+01     0.2138364780E+02     0.4745822226E+04     0.5274248541E+03
  0.5700000000E+01     0.2201257862E+02     0.4745822151E+04     0.5274136742E+03
  0.5700000000E+01     0.2264150943E+02     0.4745822074E+04     0.5274022832E+03
  0.5700000000E+01     0.2327044025E+02     0.4745821995E+04     0.5273906868E+03
  0.5700000000E+01     0.2389937107E+02     0.4745821915E+04     0.5273788906E+03
  0.5700000000E+01     0.2452830189E+02     0.4745821833E+04     0.5273669003E+03
  0.5700000000E+01     0.2515723270E+02     0.4745821749E+04     0.5273547214E+03
  0.5700000000E+01     0.2578616352E+02     0.4745821663E+04     0.5273423596E+03
  0.5700000000E+01     0.2641509434E+02     0.4745821576E+04     0.5273298203E+03
  0.5700000000E+01     0.2704402516E+02     0.4745821488E+04     0.5273171089E+03
  0.5700000000E+01     0.2767295597E+02     0.4745821398E+04     0.5273042310E+03
  0.5700000000E+01     0.2830188679E+02     0.4745821306E+04     0.5272911918E+03
  0.5700000000E+01     0.2893081761E+02     0.4745821213E+04     0.5272779967E+03
  0.5700000000E+01     0.2955974843E+02     0.4745821119E+04     0.5272646511E+03
  0.5700000000E+01     0.3018867925E+02     0.4745821023E+04     0.5272511602E+03
  0.5700000000E+01     0.3081761006E+02     0.4745820926E+04     0.5272375292E+03
  0.5700000000E+01     0.3144654088E+02     0.4745820828E+04     0.5272237634E+03
  0.5700000000E+01     0.3207547170E+02     0.4745820729E+04     0.5272098680E+03
  0.5700000000E+01     0.3270440252E+02     0.4745820628E+04     0.5271958480E+03
  0.5700000000E+01     0.3333333333E+02     0.4745820526E+04     0.5271817086E+03
  0.5700000000E+01     0.3396226415E+02     0.4745820423E+04     0.5271674548E+03
  0.5700000000E+01     0.3459119497E+02     0.4745820319E+04     0.5271530918E+03
  0.5700000000E+01     0.3522012579E+02     0.4745820214E+04     0.5271386246E+03
  0.5700000000E+01     0.3584905660E+02     0.4745820108E+04     0.5271240582E+03
  0.5700000000E+01     0.3647798742E+02     0.4745820001E+04     0.5271093975E+03
  0.5700000000E+01     0.3710691824E+02     0.4745819893E+04     0.5270946476E+03
  0.5700000000E+01     0.3773584906E+02     0.4745819784E+04     0.5270798133E+03
  0.5700000000E+01     0.3836477987E+02     0.4745819675E+04     0.5270648996E+03
  0.5700000000E+01     0.3899371069E+02     0.4745819564E+04     0.5270499114E+03
  0.5700000000E+01     0.3962264151E+02     0.4745819453E+04     0.5270348535E+03
  0.5700000000E+01     0.4025157233E+02     0.4745819341E+04     0.5270197308E+03
  0.5700000000E+01     0.4088050314E+02     0.4745819229E+04     0.5270045481E+03
  0.5700000000E+01     0.4150943396E+02     0.4745819116E+04     0.5269893103E+03
  0.5700000000E+01     0.4213836478E+02     0.4745819002E+04     0.5269740221E+03
  0.5700000000E+01     0.4276729560E+02     0.4745818888E+04     0.5269586883E+03
  0.5700000000E+01     0.4339622642E+02     0.4745818773E+04     0.5269433138E+03
  0.5700000000E+01     0.4402515723E+02     0.4745818658E+04     0.5269279032E+03
  0.5700000000E+01     0.4465408805E+02     0.4745818543E+04     0.5269124613E+03
  0.5700000000E+01     0.4528301887E+02     0.4745818427E+04     0.5268969928E+03
  0.5700000000E+01     0.4591194969E+02     0.4745818311E+04     0.5268815024E+03
  0.5700000000E+01     0.4654088050E+02     0.4745818195E+04     0.5268659948E+03
  0.5700000000E+01     0.4716981132E+02     0.4745818078E+04     0.5268504747E+03
  0.5700000000E+01     0.4779874214E+02     0.4745817961E+04     0.5268349468E+03
  0.5700000000E+01     0.4842767296E+02     0.4745817845E+04     0.5268194158E+03
  0.5700000000E+01     0.4905660377E+02     0.4745817728E+04     0.5268038862E+03
  0.5700000000E+01     0.4968553459E+02     0.4745817611E+04     0.5267883628E+03
  0.5700000000E+01     0.5031446541E+02     0.4745817494E+04     0.5267728502E+03
  0.5700000000E+01     0.5094339623E+02     0.4745817377E+04     0.5267573530E+03
  0.5700000000E+01     0.5157232704E+02     0.4745817260E+04     0.5267418758E+03
  0.5700000000E+01     0.5220125786E+02     0.4745817144E+04     0.5267264232E+03
  0.5700000000E+01     0.5283018868E+02     0.4745817027E+04     0.5267109999E+03
  0.5700000000E+01     0.5345911950E+02     0.4745816911E+04     0.5266956105E+03
  0.5700000000E+01     0.5408805031E+02     0.4745816795E+04     0.5266802594E+03
  0.5700000000E+01     0.5471698113E+02     0.4745816679E+04     0.5266649515E+03
  0.5700000000E+01     0.5534591195E+02     0.4745816564E+04     0.5266496911E+03
  0.5700000000E+01     0.5597484277E+02     0.4745816449E+04     0.5266344829E+03
  0.5700000000E+01     0.5660377358E+02     0.4745816335E+04     0.5266193315E+03
  0.5700000000E+01     0.5723270440E+02     0.4745816221E+04     0.5266042415E+03
  0.5700000000E+01     0.5786163522E+02     0.4745816107E+04     0.5265892173E+03
  0.5700000000E+01     0.5849056604E+02     0.4745815995E+04     0.5265742637E+03
  0.5700000000E+01     0.5911949686E+02     0.4745815883E+04     0.5265593851E+03
  0.5700000000E+01     0.5974842767E+02     0.4745815771E+04     0.5265445861E+03
  0.5700000000E+01     0.6037735849E+02     0.4745815660E+04     0.5265298713E+03
  0.5700000000E+01     0.6100628931E+02     0.4745815550E+04     0.5265152453E+03
  0.5700000000E+01     0.6163522013E+02     0.4745815441E+04     0.5265007125E+03
  0.5700000000E+01     0.6226415094E+02     0.4745815332E+04     0.5264862777E+03
  0.5700000000E+01     0.6289308176E+02     0.4745815225E+04     0.5264719453E+03
  0.5700000000E+01     0.6352201258E+02     0.4745815118E+04     0.5264577198E+03
  0.5700000000E+01     0.6415094340E+02     0.4745815013E+04     0.5264436059E+03
  0.5700000000E+01     0.6477987421E+02     0.4745814908E+04     0.5264296082E+03
  0.5700000000E+01     0.6540880503E+02     0.4745814804E+04     0.5264157311E+03
  0.5700000000E+01     0.6603773585E+02     0.4745814702E+04     0.5264019794E+03
  0.5700000000E+01     0.6666666667E+02     0.4745814600E+04     0.5263883574E+03
  0.5700000000E+01     0.6729559748E+02     0.4745814500E+04     0.5263748699E+03
  0.5700000000E+01     0.6792452830E+02     0.4745814401E+04     0.5263615213E+03
  0.5700000000E+01     0.6855345912E+02     0.4745814303E+04     0.5263483163E+03
  0.5700000000E+01     0.6918238994E+02     0.4745814206E+04     0.5263352595E+03
  0.5700000000E+01     0.6981132075E+02     0.4745814111E+04     0.5263223554E+03
  0.5700000000E+01     0.7044025157E+02     0.4745814017E+04     0.5263096086E+03
  0.5700000000E+01     0.7106918239E+02     0.4745813924E+04     0.5262970238E+03
  0.5700000000E+01     0.7169811321E+02     0.4745813833E+04     0.5262846055E+03
  0.5700000000E+01     0.7232704403E+02     0.4745813744E+04     0.5262723583E+03
  0.5700000000E+01     0.7295597484E+02     0.4745813655E+04     0.5262602868E+03
  0.5700000000E+01     0.7358490566E+02     0.4745813569E+04     0.5262483957E+03
  0.5700000000E+01     0.7421383648E+02     0.4745813483E+04     0.5262366895E+03
  0.5700000000E+01     0.7484276730E+02     0.4745813400E+04     0.5262251729E+03
  0.5700000000E+01     0.7547169811E+02     0.4745813318E+04     0.5262138506E+03
  0.5700000000E+01     0.7610062893E+02     0.4745813237E+04     0.5262027270E+03
  0.5700000000E+01     0.7672955975E+02     0.4745813159E+04     0.5261918070E+03
  0.5700000000E+01     0.7735849057E+02     0.4745813082E+04     0.5261810950E+03
  0.5700000000E+01     0.7798742138E+02     0.4745813007E+04     0.5261705959E+03
  0.5700000000E+01     0.7861635220E+02     0.4745812933E+04     0.5261603141E+03
  0.5700000000E+01     0.7924528302E+02     0.4745812862E+04     0.5261502544E+03
  0.5700000000E+01     0.7987421384E+02     0.4745812792E+04     0.5261404214E+03
  0.5700000000E+01     0.8050314465E+02     0.4745812724E+04     0.5261308199E+03
  0.5700000000E+01     0.8113207547E+02     0.4745812658E+04     0.5261214544E+03
  0.5700000000E+01     0.8176100629E+02     0.4745812594E+04     0.5261123297E+03
  0.5700000000E+01     0.8238993711E+02     0.4745812531E+04     0.5261034504E+03
  0.5700000000E+01     0.8301886792E+02     0.4745812471E+04     0.5260948212E+03
  0.5700000000E+01     0.8364779874E+02     0.4745812413E+04     0.5260864468E+03
  0.5700000000E+01     0.8427672956E+02     0.4745812357E+04     0.5260783320E+03
  0.5700000000E+01     0.8490566038E+02     0.4745812302E+04     0.5260704813E+03
  0.5700000000E+01     0.8553459119E+02     0.4745812250E+04     0.5260628996E+03
  0.5700000000E+01     0.8616352201E+02     0.4745812200E+04     0.5260555914E+03
  0.5700000000E+01     0.8679245283E+02     0.4745812152E+04     0.5260485616E+03
  0.5700000000E+01     0.8742138365E+02     0.4745812106E+04     0.5260418149E+03
  0.5700000000E+01     0.8805031447E+02     0.4745812063E+04     0.5260353559E+03
  0.5700000000E+01     0.8867924528E+02     0.4745812021E+04     0.5260291893E+03
  0.5700000000E+01     0.8930817610E+02     0.4745811982E+04     0.5260233200E+03
  0.5700000000E+01     0.8993710692E+02     0.4745811945E+04     0.5260177525E+03
  0.5700000000E+01     0.9056603774E+02     0.4745811910E+04     0.5260124917E+03
  0.5700000000E+01     0.9119496855E+02     0.4745811877E+04     0.5260075423E+03
  0.5700000000E+01     0.9182389937E+02     0.4745811846E+04     0.5260029090E+03
  0.5700000000E+01     0.9245283019E+02     0.4745811818E+04     0.5259985964E+03
  0.5700000000E+01     0.9308176101E+02     0.4745811792E+04     0.5259946094E+03
  0.5700000000E+01     0.9371069182E+02     0.4745811768E+04     0.5259909527E+03
  0.5700000000E+01     0.9433962264E+02     0.4745811747E+04     0.5259876309E+03
  0.5700000000E+01     0.9496855346E+02     0.4745811728E+04     0.5259846488E+03
  0.5700000000E+01     0.9559748428E+02     0.4745811711E+04     0.5259820111E+03
  0.5700000000E+01     0.9622641509E+02     0.4745811696E+04     0.5259797225E+03
  0.5700000000E+01     0.9685534591E+02     0.4745811684E+04     0.5259777877E+03
  0.5700000000E+01     0.9748427673E+02     0.4745811674E+04     0.5259762114E+03
  0.5700000000E+01     0.9811320755E+02     0.4745811667E+04     0.5259749983E+03
  0.5700000000E+01     0.9874213836E+02     0.4745811661E+04     0.5259741531E+03
  0.5700000000E+01     0.9937106918E+02     0.4745811659E+04     0.5259736804E+03
  0.5700000000E+01     0.1000000000E+03     0.4745811658E+04     0.5259735849E+03

  0.5800000000E+01     0.0000000000E+00     0.4719549457E+04     0.5311650234E+03
  0.5800000000E+01     0.6289308176E+00     0.4719549456E+04     0.5311649088E+03
  0.5800000000E+01     0.1257861635E+01     0.4719549453E+04     0.5311643447E+03
  0.5800000000E+01     0.1886792453E+01     0.4719549448E+04     0.5311633398E+03
  0.5800000000E+01     0.2515723270E+01     0.4719549440E+04     0.5311619029E+03
  0.5800000000E+01     0.3144654088E+01     0.4719549430E+04     0.5311600423E+03
  0.5800000000E+01     0.3773584906E+01     0.4719549417E+04     0.5311577665E+03
  0.5800000000E+01     0.4402515723E+01     0.4719549402E+04     0.5311550836E+03
  0.5800000000E+01     0.5031446541E+01     0.4719549384E+04     0.5311520017E+03
  0.5800000000E+01     0.5660377358E+01     0.4719549364E+04     0.5311485288E+03
  0.5800000000E+01     0.6289308176E+01     0.4719549341E+04     0.5311446727E+03
  0.5800000000E+01     0.6918238994E+01     0.4719549317E+04     0.5311404412E+03
  0.5800000000E+01     0.7547169811E+01     0.4719549289E+04     0.5311358418E+03
  0.5800000000E+01     0.8176100629E+01     0.4719549260E+04     0.5311308821E+03
  0.5800000000E+01     0.8805031447E+01     0.4719549228E+04     0.5311255694E+03
  0.5800000000E+01     0.9433962264E+01     0.4719549194E+04     0.5311199111E+03
  0.5800000000E+01     0.1006289308E+02     0.4719549157E+04     0.5311139143E+03
  0.5800000000E+01     0.1069182390E+02     0.4719549118E+04     0.5311075861E+03
  0.5800000000E+01     0.1132075472E+02     0.4719549077E+04     0.5311009336E+03
  0.5800000000E+01     0.1194968553E+02     0.4719549034E+04     0.5310939636E+03
  0.5800000000E+01     0.1257861635E+02     0.4719548988E+04     0.5310866831E+03
  0.5800000000E+01     0.1320754717E+02     0.4719548941E+04     0.5310790986E+03
  0.5800000000E+01     0.1383647799E+02     0.4719548891E+04     0.5310712170E+03
  0.5800000000E+01     0.1446540881E+02     0.4719548839E+04     0.5310630448E+03
  0.5800000000E+01     0.1509433962E+02     0.4719548784E+04     0.5310545885E+03
  0.5800000000E+01     0.1572327044E+02     0.4719548728E+04     0.5310458546E+03
  0.5800000000E+01     0.1635220126E+02     0.4719548669E+04     0.5310368494E+03
  0.5800000000E+01     0.1698113208E+02     0.4719548609E+04     0.5310275792E+03
  0.5800000000E+01     0.1761006289E+02     0.4719548546E+04     0.5310180504E+03
  0.5800000000E+01     0.1823899371E+02     0.4719548481E+04     0.5310082689E+03
  0.5800000000E+01     0.1886792453E+02     0.4719548415E+04     0.5309982410E+03
  0.5800000000E+01     0.1949685535E+02     0.4719548346E+04     0.5309879728E+03
  0.5800000000E+01     0.2012578616E+02     0.4719548276E+04     0.5309774701E+03
  0.5800000000E+01     0.2075471698E+02     0.4719548203E+04     0.5309667389E+03
  0.5800000000E+01     0.2138364780E+02     0.4719548129E+04     0.5309557852E+03
  0.5800000000E+01     0.2201257862E+02     0.4719548053E+04     0.5309446147E+03
  0.5800000000E+01     0.2264150943E+02     0.4719547975E+04     0.5309332332E+03
  0.5800000000E+01     0.2327044025E+02     0.4719547895E+04     0.5309216464E+03
  0.5800000000E+01     0.2389937107E+02     0.4719547814E+04     0.5309098600E+03
  0.5800000000E+01     0.2452830189E+02     0.4719547731E+04     0.5308978797E+03
  0.5800000000E+01     0.2515723270E+02     0.4719547646E+04     0.5308857110E+03
  0.5800000000E+01     0.2578616352E+02     0.4719547560E+04     0.5308733595E+03
  0.5800000000E+01     0.2641509434E+02     0.4719547472E+04     0.5308608306E+03
  0.5800000000E+01     0.2704402516E+02     0.4719547382E+04     0.5308481299E+03
  0.5800000000E+01     0.2767295597E+02     0.4719547291E+04     0.5308352626E+03
  0.5800000000E+01     0.2830188679E+02     0.4719547198E+04     0.5308222343E+03
  0.5800000000E+01     0.2893081761E+02     0.4719547104E+04     0.5308090503E+03
  0.5800000000E+01     0.2955974843E+02     0.4719547009E+04     0.5307957158E+03
  0.5800000000E+01     0.3018867925E+02     0.4719546912E+04     0.5307822361E+03
  0.5800000000E+01     0.3081761006E+02     0.4719546814E+04     0.5307686165E+03
  0.5800000000E+01     0.3144654088E+02     0.4719546715E+04     0.5307548622E+03
  0.5800000000E+01     0.3207547170E+02     0.4719546614E+04     0.5307409783E+03
  0.5800000000E+01     0.3270440252E+02     0.4719546512E+04     0.5307269700E+03
  0.5800000000E+01     0.3333333333E+02     0.4719546409E+04     0.5307128424E+03
  0.5800000000E+01     0.3396226415E+02     0.4719546305E+04     0.5306986005E+03
  0.5800000000E+01     0.3459119497E+02     0.4719546200E+04     0.5306842495E+03
  0.5800000000E+01     0.3522012579E+02     0.4719546094E+04     0.5306697944E+03
  0.5800000000E+01     0.3584905660E+02     0.4719545986E+04     0.5306552401E+03
  0.5800000000E+01     0.3647798742E+02     0.4719545878E+04     0.5306405916E+03
  0.5800000000E+01     0.3710691824E+02     0.4719545769E+04     0.5306258540E+03
  0.5800000000E+01     0.3773584906E+02     0.4719545659E+04     0.5306110321E+03
  0.5800000000E+01     0.3836477987E+02     0.4719545548E+04     0.5305961308E+03
  0.5800000000E+01     0.3899371069E+02     0.4719545437E+04     0.5305811550E+03
  0.5800000000E+01     0.3962264151E+02     0.4719545324E+04     0.5305661097E+03
  0.5800000000E+01     0.4025157233E+02     0.4719545211E+04     0.5305509996E+03
  0.5800000000E+01     0.4088050314E+02     0.4719545097E+04     0.5305358296E+03
  0.5800000000E+01     0.4150943396E+02     0.4719544983E+04     0.5305206044E+03
  0.5800000000E+01     0.4213836478E+02     0.4719544868E+04     0.5305053290E+03
  0.5800000000E+01     0.4276729560E+02     0.4719544753E+04     0.5304900080E+03
  0.5800000000E+01     0.4339622642E+02     0.4719544637E+04     0.5304746463E+03
  0.5800000000E+01     0.4402515723E+02     0.4719544520E+04     0.5304592485E+03
  0.5800000000E+01     0.4465408805E+02     0.4719544403E+04     0.5304438195E+03
  0.5800000000E+01     0.4528301887E+02     0.4719544286E+04     0.5304283639E+03
  0.5800000000E+01     0.4591194969E+02     0.4719544169E+04     0.5304128864E+03
  0.5800000000E+01     0.4654088050E+02     0.4719544051E+04     0.5303973917E+03
  0.5800000000E+01     0.4716981132E+02     0.4719543933E+04     0.5303818846E+03
  0.5800000000E+01     0.4779874214E+02     0.4719543815E+04     0.5303663696E+03
  0.5800000000E+01     0.4842767296E+02     0.4719543697E+04     0.5303508515E+03
  0.5800000000E+01     0.4905660377E+02     0.4719543579E+04     0.5303353349E+03
  0.5800000000E+01     0.4968553459E+02     0.4719543461E+04     0.5303198245E+03
  0.5800000000E+01     0.5031446541E+02     0.4719543342E+04     0.5303043248E+03
  0.5800000000E+01     0.5094339623E+02     0.4719543224E+04     0.5302888404E+03
  0.5800000000E+01     0.5157232704E+02     0.4719543106E+04     0.5302733761E+03
  0.5800000000E+01     0.5220125786E+02     0.4719542988E+04     0.5302579365E+03
  0.5800000000E+01     0.5283018868E+02     0.4719542870E+04     0.5302425260E+03
  0.5800000000E+01     0.5345911950E+02     0.4719542753E+04     0.5302271494E+03
  0.5800000000E+01     0.5408805031E+02     0.4719542635E+04     0.5302118112E+03
  0.5800000000E+01     0.5471698113E+02     0.4719542518E+04     0.5301965159E+03
  0.5800000000E+01     0.5534591195E+02     0.4719542402E+04     0.5301812683E+03
  0.5800000000E+01     0.5597484277E+02     0.4719542286E+04     0.5301660728E+03
  0.5800000000E+01     0.5660377358E+02     0.4719542170E+04     0.5301509340E+03
  0.5800000000E+01     0.5723270440E+02     0.4719542055E+04     0.5301358565E+03
  0.5800000000E+01     0.5786163522E+02     0.4719541940E+04     0.5301208449E+03
  0.5800000000E+01     0.5849056604E+02     0.4719541826E+04     0.5301059037E+03
  0.5800000000E+01     0.5911949686E+02     0.4719541713E+04     0.5300910375E+03
  0.5800000000E+01     0.5974842767E+02     0.4719541600E+04     0.5300762509E+03
  0.5800000000E+01     0.6037735849E+02     0.4719541488E+04     0.5300615484E+03
  0.5800000000E+01     0.6100628931E+02     0.4719541376E+04     0.5300469345E+03
  0.5800000000E+01     0.6163522013E+02     0.4719541266E+04     0.5300324139E+03
  0.5800000000E+01     0.6226415094E+02     0.4719541156E+04     0.5300179910E+03
  0.5800000000E+01     0.6289308176E+02     0.4719541047E+04     0.5300036705E+03
  0.5800000000E+01     0.6352201258E+02     0.4719540940E+04     0.5299894570E+03
  0.5800000000E+01     0.6415094340E+02     0.4719540833E+04     0.5299753549E+03
  0.5800000000E+01     0.6477987421E+02     0.4719540727E+04     0.5299613688E+03
  0.5800000000E+01     0.6540880503E+02     0.4719540622E+04     0.5299475033E+03
  0.5800000000E+01     0.6603773585E+02     0.4719540518E+04     0.5299337630E+03
  0.5800000000E+01     0.6666666667E+02     0.4719540416E+04     0.5299201524E+03
  0.5800000000E+01     0.6729559748E+02     0.4719540314E+04     0.5299066761E+03
  0.5800000000E+01     0.6792452830E+02     0.4719540214E+04     0.5298933386E+03
  0.5800000000E+01     0.6855345912E+02     0.4719540115E+04     0.5298801447E+03
  0.5800000000E+01     0.6918238994E+02     0.4719540017E+04     0.5298670987E+03
  0.5800000000E+01     0.6981132075E+02     0.4719539921E+04     0.5298542054E+03
  0.5800000000E+01     0.7044025157E+02     0.4719539826E+04     0.5298414692E+03
  0.5800000000E+01     0.7106918239E+02     0.4719539732E+04     0.5298288949E+03
  0.5800000000E+01     0.7169811321E+02     0.4719539640E+04     0.5298164869E+03
  0.5800000000E+01     0.7232704403E+02     0.4719539549E+04     0.5298042499E+03
  0.5800000000E+01     0.7295597484E+02     0.4719539460E+04     0.5297921885E+03
  0.5800000000E+01     0.7358490566E+02     0.4719539372E+04     0.5297803073E+03
  0.5800000000E+01     0.7421383648E+02     0.4719539286E+04     0.5297686109E+03
  0.5800000000E+01     0.7484276730E+02     0.4719539201E+04     0.5297571039E+03
  0.5800000000E+01     0.7547169811E+02     0.4719539118E+04     0.5297457910E+03
  0.5800000000E+01     0.7610062893E+02     0.4719539037E+04     0.5297346767E+03
  0.5800000000E+01     0.7672955975E+02     0.4719538958E+04     0.5297237657E+03
  0.5800000000E+01     0.7735849057E+02     0.4719538880E+04     0.5297130627E+03
  0.5800000000E+01     0.7798742138E+02     0.4719538804E+04     0.5297025723E+03
  0.5800000000E+01     0.7861635220E+02     0.4719538729E+04     0.5296922991E+03
  0.5800000000E+01     0.7924528302E+02     0.4719538657E+04     0.5296822478E+03
  0.5800000000E+01     0.7987421384E+02     0.4719538586E+04     0.5296724230E+03
  0.5800000000E+01     0.8050314465E+02     0.4719538518E+04     0.5296628295E+03
  0.5800000000E+01     0.8113207547E+02     0.4719538451E+04     0.5296534718E+03
  0.5800000000E+01     0.8176100629E+02     0.4719538386E+04     0.5296443547E+03
  0.5800000000E+01     0.8238993711E+02     0.4719538323E+04     0.5296354828E+03
  0.5800000000E+01     0.8301886792E+02     0.4719538262E+04     0.5296268608E+03
  0.5800000000E+01     0.8364779874E+02     0.4719538203E+04     0.5296184934E+03
  0.5800000000E+01     0.8427672956E+02     0.4719538146E+04     0.5296103854E+03
  0.5800000000E+01     0.8490566038E+02     0.4719538092E+04     0.5296025412E+03
  0.5800000000E+01     0.8553459119E+02     0.4719538039E+04     0.5295949658E+03
  0.5800000000E+01     0.8616352201E+02     0.4719537988E+04     0.5295876638E+03
  0.5800000000E+01     0.8679245283E+02     0.4719537940E+04     0.5295806398E+03
  0.5800000000E+01     0.8742138365E+02     0.4719537893E+04     0.5295738987E+03
  0.5800000000E+01     0.8805031447E+02     0.4719537849E+04     0.5295674451E+03
  0.5800000000E+01     0.8867924528E+02     0.4719537807E+04     0.5295612837E+03
  0.5800000000E+01     0.8930817610E+02     0.4719537767E+04     0.5295554192E+03
  0.5800000000E+01     0.8993710692E+02     0.4719537730E+04     0.5295498564E+03
  0.5800000000E+01     0.9056603774E+02     0.4719537694E+04     0.5295446000E+03
  0.5800000000E+01     0.9119496855E+02     0.4719537661E+04     0.5295396547E+03
  0.5800000000E+01     0.9182389937E+02     0.4719537630E+04     0.5295350252E+03
  0.5800000000E+01     0.9245283019E+02     0.4719537602E+04     0.5295307163E+03
  0.5800000000E+01     0.9308176101E+02     0.4719537575E+04     0.5295267326E+03
  0.5800000000E+01     0.9371069182E+02     0.4719537551E+04     0.5295230789E+03
  0.5800000000E+01     0.9433962264E+02     0.4719537530E+04     0.5295197599E+03
  0.5800000000E+01     0.9496855346E+02     0.4719537510E+04     0.5295167803E+03
  0.5800000000E+01     0.9559748428E+02     0.4719537493E+04     0.5295141448E+03
  0.5800000000E+01     0.9622641509E+02     0.4719537479E+04     0.5295118581E+03
  0.5800000000E+01     0.9685534591E+02     0.4719537466E+04     0.5295099249E+03
  0.5800000000E+01     0.9748427673E+02     0.4719537456E+04     0.5295083499E+03
  0.5800000000E+01     0.9811320755E+02     0.4719537449E+04     0.5295071378E+03
  0.5800000000E+01     0.9874213836E+02     0.4719537443E+04     0.5295062933E+03
  0.5800000000E+01     0.9937106918E+02     0.4719537440E+04     0.5295058210E+03
  0.5800000000E+01     0.1000000000E+03     0.4719537440E+04     0.5295057256E+03

  0.5900000000E+01     0.0000000000E+00     0.4693315917E+04     0.5346707712E+03
  0.5900000000E+01     0.6289308176E+00     0.4693315916E+04     0.5346706567E+03
  0.5900000000E+01     0.1257861635E+01     0.4693315913E+04     0.5346700931E+03
  0.5900000000E+01     0.1886792453E+01     0.4693315908E+04     0.5346690891E+03
  0.5900000000E+01     0.2515723270E+01     0.4693315900E+04     0.5346676533E+03
  0.5900000000E+01     0.3144654088E+01     0.4693315889E+04     0.5346657943E+03
  0.5900000000E+01     0.3773584906E+01     0.4693315876E+04     0.5346635204E+03
  0.5900000000E+01     0.4402515723E+01     0.4693315861E+04     0.5346608397E+03
  0.5900000000E+01     0.5031446541E+01     0.4693315843E+04     0.5346577604E+03
  0.5900000000E+01     0.5660377358E+01     0.4693315823E+04     0.5346542904E+03
  0.5900000000E+01     0.6289308176E+01     0.4693315800E+04     0.5346504375E+03
  0.5900000000E+01     0.6918238994E+01     0.4693315775E+04     0.5346462096E+03
  0.5900000000E+01     0.7547169811E+01     0.4693315747E+04     0.5346416140E+03
  0.5900000000E+01     0.8176100629E+01     0.4693315717E+04     0.5346366584E+03
  0.5900000000E+01     0.8805031447E+01     0.4693315685E+04     0.5346313502E+03
  0.5900000000E+01     0.9433962264E+01     0.4693315651E+04     0.5346256966E+03
  0.5900000000E+01     0.1006289308E+02     0.4693315614E+04     0.5346197048E+03
  0.5900000000E+01     0.1069182390E+02     0.4693315574E+04     0.5346133819E+03
  0.5900000000E+01     0.1132075472E+02     0.4693315533E+04     0.5346067349E+03
  0.5900000000E+01     0.1194968553E+02     0.4693315489E+04     0.5345997708E+03
  0.5900000000E+01     0.1257861635E+02     0.4693315443E+04     0.5345924963E+03
  0.5900000000E+01     0.1320754717E+02     0.4693315395E+04     0.5345849182E+03
  0.5900000000E+01     0.1383647799E+02     0.4693315344E+04     0.5345770431E+03
  0.5900000000E+01     0.1446540881E+02     0.4693315291E+04     0.5345688777E+03
  0.5900000000E+01     0.1509433962E+02     0.4693315236E+04     0.5345604285E+03
  0.5900000000E+01     0.1572327044E+02     0.4693315179E+04     0.5345517019E+03
  0.5900000000E+01     0.1635220126E+02     0.4693315120E+04     0.5345427042E+03
  0.5900000000E+01     0.1698113208E+02     0.4693315059E+04     0.5345334418E+03
  0.5900000000E+01     0.1761006289E+02     0.4693314996E+04     0.5345239208E+03
