# time (ps)       Fabs (J/m^2)       E_el (J/m^2)      E_lat (J/m^2)       Delta_E (%)
        4.63000000          68.63524120          35.18195906          32.75094746      0.01023
        4.64000000          68.63524120          35.12481124          32.80844455      0.01023
        4.65000000          68.63524120          35.06772150          32.86588318      0.01022
        4.66000000          68.63524120          35.01068981          32.92326338      0.01022
        4.67000000          68.63524120          34.95371617          32.98058514      0.01021
        4.68000000          68.63524120          34.89680054          33.03784850      0.01021
        4.69000000          68.63524120          34.83994293          33.09505347      0.01020
        4.70000000          68.63524120          34.78314331          33.15220006      0.01020
        4.71000000          68.63524120          34.72640167          33.20928829      0.01019
        4.72000000          68.63524120          34.66971798          33.26631818      0.01019
        4.73000000          68.63524120          34.61309224          33.32328974      0.01018
        4.74000000          68.63524120          34.55652443          33.38020299      0.01018
        4.75000000          68.63524120          34.50001453          33.43705794      0.01017
        4.76000000          68.63524120          34.44356252          33.49385462      0.01017
        4.77000000          68.63524120          34.38716840          33.55059303      0.01016
        4.78000000          68.63524120          34.33083213          33.60727320      0.01016
        4.79000000          68.63524120          34.27455371          33.66389514      0.01015
        4.80000000          68.63524120          34.21833313          33.72045887      0.01015
        4.81000000          68.63524120          34.16217035          33.77696440      0.01014
        4.82000000          68.63524120          34.10606538          33.83341174      0.01014
        4.83000000          68.63524120          34.05001818          33.88980093      0.01013
        4.84000000          68.63524120          33.99402875          33.94613197      0.01013
        4.85000000          68.63524120          33.93809707          34.00240488      0.01012
        4.86000000          68.63524120          33.88222312          34.05861967      0.01012
        4.87000000          68.63524120          33.82640689          34.11477636      0.01011
        4.88000000          68.63524120          33.77064835          34.17087498      0.01011
        4.89000000          68.63524120          33.71494750          34.22691553      0.01010
        4.90000000          68.63524120          33.65930432          34.28289803      0.01010
        4.91000000          68.63524120          33.60371879          34.33882250      0.01009
        4.92000000          68.63524120          33.54819089          34.39468895      0.01009
        4.93000000          68.63524120          33.49272061          34.45049740      0.01008
        4.94000000          68.63524120          33.43730793          34.50624788      0.01008
        4.95000000          68.63524120          33.38195283          34.56194038      0.01007
        4.96000000          68.63524120          33.32665530          34.61757494      0.01007
        4.97000000          68.63524120          33.27141533          34.67315156      0.01006
        4.98000000          68.63524120          33.21623289          34.72867027      0.01006
        4.99000000          68.63524120          33.16110797          34.78413108      0.01005
        5.00000000          68.63524120          33.10604055          34.83953401      0.01005
        5.01000000          68.63524120          33.05103062          34.89487907      0.01004
        5.02000000          68.63524120          32.99607815          34.95016628      0.01004
        5.03000000          68.63524120          32.94118314          35.00539566      0.01003
        5.04000000          68.63524120          32.88634557          35.06056722      0.01003
        5.05000000          68.63524120          32.83156542          35.11568098      0.01002
        5.06000000          68.63524120          32.77684266          35.17073696      0.01002
        5.07000000          68.63524120          32.72217730          35.22573517      0.01001
        5.08000000          68.63524120          32.66756931          35.28067564      0.01001
        5.09000000          68.63524120          32.61301867          35.33555837      0.01000
        5.10000000          68.63524120          32.55852536          35.39038338      0.01000
        5.11000000          68.63524120          32.50408938          35.44515070      0.00999
        5.12000000          68.63524120          32.44971070          35.49986033      0.00999
        5.13000000          68.63524120          32.39538931          35.55451230      0.00999
        5.14000000          68.63524120          32.34112518          35.60910662      0.00998
        5.15000000          68.63524120          32.28691831          35.66364330      0.00998
        5.16000000          68.63524120          32.23276868          35.71812237      0.00997
        5.17000000          68.63524120          32.17867627          35.77254384      0.00997
        5.18000000          68.63524120          32.12464106          35.82690774      0.00996
        5.19000000          68.63524120          32.07066304          35.88121406      0.00996
        5.20000000          68.63524120          32.01674219          35.93546284      0.00995
        5.21000000          68.63524120          31.96287849          35.98965409      0.00995
        5.22000000          68.63524120          31.90907193          36.04378782      0.00994
        5.23000000          68.63524120          31.85532248          36.09786405      0.00994
        5.24000000          68.63524120          31.80163015          36.15188281      0.00993
        5.25000000          68.63524120          31.74799489          36.20584410      0.00993
        5.26000000          68.63524120          31.69441671          36.25974794      0.00992
        5.27000000          68.63524120          31.64089558          36.31359436      0.00992
        5.28000000          68.63524120          31.58743148          36.36738336      0.00991
        5.29000000          68.63524120          31.53402441          36.42111496      0.00991
        5.30000000          68.63524120          31.48067433          36.47478919      0.00990
        5.31000000          68.63524120          31.42738125          36.52840606      0.00990
        5.32000000          68.63524120          31.37414513          36.58196558      0.00989
        5.33000000          68.63524120          31.32096596          36.63546777      0.00989
        5.34000000          68.63524120          31.26784372          36.68891265      0.00989
        5.35000000          68.63524120          31.21477841          36.74230024      0.00988
        5.36000000          68.63524120          31.16176999          36.79563055      0.00988
        5.37000000          68.63524120          31.10881846          36.84890360      0.00987
        5.38000000          68.63524120          31.05592379          36.90211941      0.00987
        5.39000000          68.63524120          31.00308598          36.95527800      0.00986
        5.40000000          68.63524120          30.95030500          37.00837937      0.00986
        5.41000000          68.63524120          30.89758083          37.06142356      0.00985
        5.42000000          68.63524120          30.84491346          37.11441057      0.00985
        5.43000000          68.63524120          30.79230287          37.16734042      0.00984
        5.44000000          68.63524120          30.73974905          37.22021314      0.00984
        5.45000000          68.63524120          30.68725198          37.27302873      0.00983
        5.46000000          68.63524120          30.63481164          37.32578721      0.00983
        5.47000000          68.63524120          30.58242801          37.37848861      0.00982
        5.48000000          68.63524120          30.53010108          37.43113294      0.00982
        5.49000000          68.63524120          30.47783082          37.48372021      0.00982
        5.50000000          68.63524120          30.42561723          37.53625044      0.00981
        5.51000000          68.63524120          30.37346029          37.58872366      0.00981
        5.52000000          68.63524120          30.32135997          37.64113987      0.00980
        5.53000000          68.63524120          30.26931627          37.69349910      0.00980
        5.54000000          68.63524120          30.21732915          37.74580136      0.00979
        5.55000000          68.63524120          30.16539862          37.79804668      0.00979
        5.56000000          68.63524120          30.11352464          37.85023505      0.00978
        5.57000000          68.63524120          30.06170721          37.90236652      0.00978
        5.58000000          68.63524120          30.00994630          37.95444108      0.00977
        5.59000000          68.63524120          29.95824190          38.00645877      0.00977
        5.60000000          68.63524120          29.90659399          38.05841959      0.00977
        5.61000000          68.63524120          29.85500255          38.11032356      0.00976
        5.62000000          68.63524120          29.80346757          38.16217070      0.00976
        5.63000000          68.63524120          29.75198903          38.21396104      0.00975
        5.64000000          68.63524120          29.70056691          38.26569458      0.00975
        5.65000000          68.63524120          29.64920120          38.31737134      0.00974
        5.66000000          68.63524120          29.59789187          38.36899134      0.00974
        5.67000000          68.63524120          29.54663891          38.42055461      0.00973
        5.68000000          68.63524120          29.49544230          38.47206114      0.00973
        5.69000000          68.63524120          29.44430203          38.52351097      0.00972
        5.70000000          68.63524120          29.39321808          38.57490412      0.00972
        5.71000000          68.63524120          29.34219042          38.62624059      0.00972
        5.72000000          68.63524120          29.29121905          38.67752040      0.00971
        5.73000000          68.63524120          29.24030395          38.72874358      0.00971
        5.74000000          68.63524120          29.18944509          38.77991014      0.00970
        5.75000000          68.63524120          29.13864246          38.83102010      0.00970
        5.76000000          68.63524120          29.08789605          38.88207347      0.00969
        5.77000000          68.63524120          29.03720583          38.93307028      0.00969
        5.78000000          68.63524120          28.98657179          38.98401054      0.00968
        5.79000000          68.63524120          28.93599391          39.03489427      0.00968
        5.80000000          68.63524120          28.88547217          39.08572148      0.00968
        5.81000000          68.63524120          28.83500656          39.13649220      0.00967
        5.82000000          68.63524120          28.78459706          39.18720644      0.00967
        5.83000000          68.63524120          28.73424364          39.23786422      0.00966
        5.84000000          68.63524120          28.68394630          39.28846556      0.00966
        5.85000000          68.63524120          28.63370502          39.33901047      0.00965
        5.86000000          68.63524120          28.58351977          39.38949897      0.00965
        5.87000000          68.63524120          28.53339055          39.43993109      0.00964
        5.88000000          68.63524120          28.48331733          39.49030683      0.00964
        5.89000000          68.63524120          28.43330009          39.54062622      0.00964
        5.90000000          68.63524120          28.38333882          39.59088927      0.00963
        5.91000000          68.63524120          28.33343349          39.64109600      0.00963
        5.92000000          68.63524120          28.28358411          39.69124643      0.00962
        5.93000000          68.63524120          28.23379063          39.74134058      0.00962
        5.94000000          68.63524120          28.18405305          39.79137847      0.00961
        5.95000000          68.63524120          28.13437135          39.84136010      0.00961
        5.96000000          68.63524120          28.08474551          39.89128551      0.00960
        5.97000000          68.63524120          28.03517552          39.94115471      0.00960
        5.98000000          68.63524120          27.98566135          39.99096771      0.00960
        5.99000000          68.63524120          27.93620299          40.04072453      0.00959
        6.00000000          68.63524120          27.88680042          40.09042520      0.00959
        6.01000000          68.63524120          27.83745362          40.14006973      0.00958
        6.02000000          68.63524120          27.78816258          40.18965813      0.00958
        6.03000000          68.63524120          27.73892727          40.23919043      0.00957
        6.04000000          68.63524120          27.68974768          40.28866665      0.00957
        6.05000000          68.63524120          27.64062379          40.33808680      0.00957
        6.06000000          68.63524120          27.59155559          40.38745089      0.00956
        6.07000000          68.63524120          27.54254305          40.43675896      0.00956
        6.08000000          68.63524120          27.49358616          40.48601101      0.00955
        6.09000000          68.63524120          27.44468490          40.53520706      0.00955
        6.10000000          68.63524120          27.39583925          40.58434714      0.00954
        6.11000000          68.63524120          27.34704919          40.63343126      0.00954
        6.12000000          68.63524120          27.29831471          40.68245943      0.00954
        6.13000000          68.63524120          27.24963579          40.73143168      0.00953
        6.14000000          68.63524120          27.20101240          40.78034803      0.00953
        6.15000000          68.63524120          27.15244454          40.82920848      0.00952
        6.16000000          68.63524120          27.10393218          40.87801307      0.00952
        6.17000000          68.63524120          27.05547531          40.92676181      0.00951
        6.18000000          68.63524120          27.00707390          40.97545471      0.00951
        6.19000000          68.63524120          26.95872795          41.02409180      0.00951
        6.20000000          68.63524120          26.91043742          41.07267309      0.00950
        6.21000000          68.63524120          26.86220231          41.12119861      0.00950
        6.22000000          68.63524120          26.81402260          41.16966836      0.00949
        6.23000000          68.63524120          26.76589826          41.21808237      0.00949
        6.24000000          68.63524120          26.71782928          41.26644066      0.00948
        6.25000000          68.63524120          26.66981564          41.31474325      0.00948
        6.26000000          68.63524120          26.62185732          41.36299014      0.00948
        6.27000000          68.63524120          26.57395431          41.41118137      0.00947
        6.28000000          68.63524120          26.52610659          41.45931695      0.00947
        6.29000000          68.63524120          26.47831413          41.50739689      0.00946
        6.30000000          68.63524120          26.43057692          41.55542122      0.00946
        6.31000000          68.63524120          26.38289495          41.60338996      0.00946
        6.32000000          68.63524120          26.33526818          41.65130312      0.00945
        6.33000000          68.63524120          26.28769662          41.69916072      0.00945
        6.34000000          68.63524120          26.24018023          41.74696278      0.00944
        6.35000000          68.63524120          26.19271899          41.79470932      0.00944
        6.36000000          68.63524120          26.14531290          41.84240035      0.00943
        6.37000000          68.63524120          26.09796193          41.89003591      0.00943
        6.38000000          68.63524120          26.05066607          41.93761599      0.00943
        6.39000000          68.63524120          26.00342528          41.98514063      0.00942
        6.40000000          68.63524120          25.95623957          42.03260984      0.00942
        6.41000000          68.63524120          25.90910890          42.08002363      0.00941
        6.42000000          68.63524120          25.86203327          42.12738204      0.00941
        6.43000000          68.63524120          25.81501264          42.17468507      0.00941
        6.44000000          68.63524120          25.76804701          42.22193274      0.00940
        6.45000000          68.63524120          25.72113635          42.26912508      0.00940
        6.46000000          68.63524120          25.67428065          42.31626211      0.00939
        6.47000000          68.63524120          25.62747989          42.36334383      0.00939
        6.48000000          68.63524120          25.58073405          42.41037027      0.00938
        6.49000000          68.63524120          25.53404310          42.45734145      0.00938
        6.50000000          68.63524120          25.48740704          42.50425739      0.00938
        6.51000000          68.63524120          25.44082584          42.55111810      0.00937
        6.52000000          68.63524120          25.39429949          42.59792361      0.00937
        6.53000000          68.63524120          25.34782797          42.64467393      0.00936
        6.54000000          68.63524120          25.30141125          42.69136908      0.00936
        6.55000000          68.63524120          25.25504932          42.73800908      0.00936
        6.56000000          68.63524120          25.20874216          42.78459395      0.00935
        6.57000000          68.63524120          25.16248975          42.83112371      0.00935
        6.58000000          68.63524120          25.11629208          42.87759838      0.00934
        6.59000000          68.63524120          25.07014912          42.92401797      0.00934
        6.60000000          68.63524120          25.02406086          42.97038251      0.00934
        6.61000000          68.63524120          24.97802727          43.01669201      0.00933
        6.62000000          68.63524120          24.93204834          43.06294649      0.00933
        6.63000000          68.63524120          24.88612405          43.10914597      0.00932
        6.64000000          68.63524120          24.84025439          43.15529047      0.00932
        6.65000000          68.63524120          24.79443932          43.20138001      0.00932
        6.66000000          68.63524120          24.74867884          43.24741461      0.00931
        6.67000000          68.63524120          24.70297292          43.29339429      0.00931
        6.68000000          68.63524120          24.65732155          43.33931906      0.00930
        6.69000000          68.63524120          24.61172470          43.38518895      0.00930
        6.70000000          68.63524120          24.56618237          43.43100397      0.00930
        6.71000000          68.63524120          24.52069452          43.47676414      0.00929
        6.72000000          68.63524120          24.47526114          43.52246949      0.00929
        6.73000000          68.63524120          24.42988221          43.56812002      0.00928
        6.74000000          68.63524120          24.38455772          43.61371577      0.00928
        6.75000000          68.63524120          24.33928764          43.65925674      0.00928
        6.76000000          68.63524120          24.29407195          43.70474296      0.00927
        6.77000000          68.63524120          24.24891064          43.75017445      0.00927
        6.78000000          68.63524120          24.20380369          43.79555123      0.00926
        6.79000000          68.63524120          24.15875107          43.84087331      0.00926
        6.80000000          68.63524120          24.11375277          43.88614072      0.00926
        6.81000000          68.63524120          24.06880877          43.93135347      0.00925
        6.82000000          68.63524120          24.02391905          43.97651158      0.00925
        6.83000000          68.63524120          23.97908360          44.02161508      0.00925
        6.84000000          68.63524120          23.93430238          44.06666397      0.00924
        6.85000000          68.63524120          23.88957539          44.11165829      0.00924
        6.86000000          68.63524120          23.84490260          44.15659805      0.00923
        6.87000000          68.63524120          23.80028399          44.20148327      0.00923
        6.88000000          68.63524120          23.75571956          44.24631396      0.00923
        6.89000000          68.63524120          23.71120926          44.29109016      0.00922
        6.90000000          68.63524120          23.66675310          44.33581187      0.00922
        6.91000000          68.63524120          23.62235104          44.38047912      0.00921
        6.92000000          68.63524120          23.57800307          44.42509192      0.00921
        6.93000000          68.63524120          23.53370917          44.46965030      0.00921
        6.94000000          68.63524120          23.48946932          44.51415428      0.00920
        6.95000000          68.63524120          23.44528351          44.55860386      0.00920
        6.96000000          68.63524120          23.40115170          44.60299909      0.00919
        6.97000000          68.63524120          23.35707389          44.64733996      0.00919
        6.98000000          68.63524120          23.31305004          44.69162651      0.00919
        6.99000000          68.63524120          23.26908016          44.73585875      0.00918
        7.00000000          68.63524120          23.22516420          44.78003671      0.00918
        7.01000000          68.63524120          23.18130216          44.82416039      0.00918
        7.02000000          68.63524120          23.13749402          44.86822982      0.00917
        7.03000000          68.63524120          23.09373975          44.91224503      0.00917
        7.04000000          68.63524120          23.05003934          44.95620602      0.00916
        7.05000000          68.63524120          23.00639277          45.00011283      0.00916
        7.06000000          68.63524120          22.96280001          45.04396546      0.00916
        7.07000000          68.63524120          22.91926105          45.08776395      0.00915
        7.08000000          68.63524120          22.87577587          45.13150830      0.00915
        7.09000000          68.63524120          22.83234445          45.17519854      0.00915
        7.10000000          68.63524120          22.78896677          45.21883469      0.00914
        7.11000000          68.63524120          22.74564281          45.26241676      0.00914
        7.12000000          68.63524120          22.70237255          45.30594479      0.00913
        7.13000000          68.63524120          22.65915597          45.34941878      0.00913
        7.14000000          68.63524120          22.61599305          45.39283875      0.00913
        7.15000000          68.63524120          22.57288377          45.43620474      0.00912
        7.16000000          68.63524120          22.52982811          45.47951675      0.00912
        7.17000000          68.63524120          22.48682606          45.52277481      0.00912
        7.18000000          68.63524120          22.44387759          45.56597893      0.00911
        7.19000000          68.63524120          22.40098268          45.60912914      0.00911
        7.20000000          68.63524120          22.35814131          45.65222545      0.00910
        7.21000000          68.63524120          22.31535347          45.69526789      0.00910
        7.22000000          68.63524120          22.27261912          45.73825648      0.00910
        7.23000000          68.63524120          22.22993827          45.78119123      0.00909
        7.24000000          68.63524120          22.18731087          45.82407217      0.00909
        7.25000000          68.63524120          22.14473693          45.86689932      0.00909
        7.26000000          68.63524120          22.10221640          45.90967269      0.00908
        7.27000000          68.63524120          22.05974928          45.95239230      0.00908
        7.28000000          68.63524120          22.01733554          45.99505819      0.00907
        7.29000000          68.63524120          21.97497517          46.03767035      0.00907
        7.30000000          68.63524120          21.93266814          46.08022883      0.00907
        7.31000000          68.63524120          21.89041444          46.12273363      0.00906
        7.32000000          68.63524120          21.84821404          46.16518477      0.00906
        7.33000000          68.63524120          21.80606692          46.20758228      0.00906
        7.34000000          68.63524120          21.76397307          46.24992618      0.00905
        7.35000000          68.63524120          21.72193247          46.29221649      0.00905
        7.36000000          68.63524120          21.67994509          46.33445322      0.00905
        7.37000000          68.63524120          21.63801091          46.37663640      0.00904
        7.38000000          68.63524120          21.59612992          46.41876604      0.00904
        7.39000000          68.63524120          21.55430209          46.46084217      0.00903
        7.40000000          68.63524120          21.51252741          46.50286481      0.00903
        7.41000000          68.63524120          21.47080585          46.54483398      0.00903
        7.42000000          68.63524120          21.42913739          46.58674970      0.00902
        7.43000000          68.63524120          21.38752202          46.62861199      0.00902
        7.44000000          68.63524120          21.34595971          46.67042086      0.00902
        7.45000000          68.63524120          21.30445044          46.71217634      0.00901
        7.46000000          68.63524120          21.26299420          46.75387846      0.00901
        7.47000000          68.63524120          21.22159096          46.79552722      0.00901
        7.48000000          68.63524120          21.18024070          46.83712266      0.00900
        7.49000000          68.63524120          21.13894341          46.87866478      0.00900
        7.50000000          68.63524120          21.09769905          46.92015362      0.00900
        7.51000000          68.63524120          21.05650762          46.96158919      0.00899
        7.52000000          68.63524120          21.01536909          47.00297151      0.00899
        7.53000000          68.63524120          20.97428344          47.04430060      0.00898
        7.54000000          68.63524120          20.93325065          47.08557649      0.00898
        7.55000000          68.63524120          20.89227070          47.12679919      0.00898
        7.56000000          68.63524120          20.85134357          47.16796873      0.00897
        7.57000000          68.63524120          20.81046924          47.20908512      0.00897
        7.58000000          68.63524120          20.76964769          47.25014839      0.00897
        7.59000000          68.63524120          20.72887890          47.29115855      0.00896
        7.60000000          68.63524120          20.68816284          47.33211563      0.00896
        7.61000000          68.63524120          20.64749950          47.37301965      0.00896
        7.62000000          68.63524120          20.60688886          47.41387063      0.00895
        7.63000000          68.63524120          20.56633089          47.45466859      0.00895
        7.64000000          68.63524120          20.52582558          47.49541354      0.00895
        7.65000000          68.63524120          20.48537290          47.53610552      0.00894
        7.66000000          68.63524120          20.44497284          47.57674454      0.00894
        7.67000000          68.63524120          20.40462537          47.61733062      0.00894
        7.68000000          68.63524120          20.36433048          47.65786379      0.00893
        7.69000000          68.63524120          20.32408813          47.69834406      0.00893
        7.70000000          68.63524120          20.28389832          47.73877145      0.00893
        7.71000000          68.63524120          20.24376102          47.77914599      0.00892
        7.72000000          68.63524120          20.20367621          47.81946770      0.00892
        7.73000000          68.63524120          20.16364387          47.85973660      0.00891
        7.74000000          68.63524120          20.12366397          47.89995270      0.00891
        7.75000000          68.63524120          20.08373651          47.94011603      0.00891
        7.76000000          68.63524120          20.04386145          47.98022662      0.00890
        7.77000000          68.63524120          20.00403877          48.02028447      0.00890
        7.78000000          68.63524120          19.96426847          48.06028962      0.00890
        7.79000000          68.63524120          19.92455050          48.10024208      0.00889
        7.80000000          68.63524120          19.88488486          48.14014188      0.00889
        7.81000000          68.63524120          19.84527152          48.17998903      0.00889
        7.82000000          68.63524120          19.80571046          48.21978356      0.00888
        7.83000000          68.63524120          19.76620166          48.25952549      0.00888
        7.84000000          68.63524120          19.72674510          48.29921484      0.00888
        7.85000000          68.63524120          19.68734076          48.33885163      0.00887
        7.86000000          68.63524120          19.64798862          48.37843588      0.00887
        7.87000000          68.63524120          19.60868865          48.41796761      0.00887
        7.88000000          68.63524120          19.56944084          48.45744685      0.00886
        7.89000000          68.63524120          19.53024516          48.49687361      0.00886
        7.90000000          68.63524120          19.49110160          48.53624792      0.00886
        7.91000000          68.63524120          19.45201012          48.57556980      0.00885
        7.92000000          68.63524120          19.41297072          48.61483926      0.00885
        7.93000000          68.63524120          19.37398337          48.65405634      0.00885
        7.94000000          68.63524120          19.33504804          48.69322105      0.00884
        7.95000000          68.63524120          19.29616472          48.73233341      0.00884
        7.96000000          68.63524120          19.25733339          48.77139345      0.00884
        7.97000000          68.63524120          19.21855402          48.81040119      0.00883
        7.98000000          68.63524120          19.17982659          48.84935664      0.00883
        7.99000000          68.63524120          19.14115108          48.88825983      0.00883
        8.00000000          68.63524120          19.10252748          48.92711079      0.00882
        8.01000000          68.63524120          19.06395575          48.96590952      0.00882
        8.02000000          68.63524120          19.02543588          49.00465606      0.00882
        8.03000000          68.63524120          18.98696785          49.04335043      0.00881
        8.04000000          68.63524120          18.94855163          49.08199264      0.00881
        8.05000000          68.63524120          18.91018720          49.12058272      0.00881
        8.06000000          68.63524120          18.87187455          49.15912070      0.00880
        8.07000000          68.63524120          18.83361365          49.19760658      0.00880
        8.08000000          68.63524120          18.79540447          49.23604040      0.00880
        8.09000000          68.63524120          18.75724700          49.27442217      0.00879
        8.10000000          68.63524120          18.71914122          49.31275193      0.00879
        8.11000000          68.63524120          18.68108710          49.35102968      0.00879
        8.12000000          68.63524120          18.64308463          49.38925545      0.00878
        8.13000000          68.63524120          18.60513377          49.42742926      0.00878
        8.14000000          68.63524120          18.56723451          49.46555114      0.00878
        8.15000000          68.63524120          18.52938683          49.50362111      0.00877
        8.16000000          68.63524120          18.49159071          49.54163918      0.00877
        8.17000000          68.63524120          18.45384612          49.57960538      0.00877
        8.18000000          68.63524120          18.41615304          49.61751974      0.00876
        8.19000000          68.63524120          18.37851145          49.65538227      0.00876
        8.20000000          68.63524120          18.34092133          49.69319299      0.00876
        8.21000000          68.63524120          18.30338266          49.73095194      0.00876
        8.22000000          68.63524120          18.26589541          49.76865912      0.00875
        8.23000000          68.63524120          18.22845956          49.80631456      0.00875
        8.24000000          68.63524120          18.19107510          49.84391829      0.00875
        8.25000000          68.63524120          18.15374199          49.88147033      0.00874
        8.26000000          68.63524120          18.11646022          49.91897069      0.00874
        8.27000000          68.63524120          18.07922977          49.95641941      0.00874
        8.28000000          68.63524120          18.04205061          49.99381649      0.00873
        8.29000000          68.63524120          18.00492272          50.03116198      0.00873
        8.30000000          68.63524120          17.96784608          50.06845587      0.00873
        8.31000000          68.63524120          17.93082067          50.10569821      0.00872
        8.32000000          68.63524120          17.89384646          50.14288901      0.00872
        8.33000000          68.63524120          17.85692344          50.18002829      0.00872
        8.34000000          68.63524120          17.82005157          50.21711608      0.00871
        8.35000000          68.63524120          17.78323085          50.25415240      0.00871
        8.36000000          68.63524120          17.74646124          50.29113727      0.00871
        8.37000000          68.63524120          17.70974272          50.32807071      0.00870
        8.38000000          68.63524120          17.67307528          50.36495274      0.00870
        8.39000000          68.63524120          17.63645889          50.40178340      0.00870
        8.40000000          68.63524120          17.59989352          50.43856269      0.00870
        8.41000000          68.63524120          17.56337916          50.47529065      0.00869
        8.42000000          68.63524120          17.52691579          50.51196729      0.00869
        8.43000000          68.63524120          17.49050337          50.54859264      0.00869
        8.44000000          68.63524120          17.45414189          50.58516672      0.00868
        8.45000000          68.63524120          17.41783133          50.62168955      0.00868
        8.46000000          68.63524120          17.38157166          50.65816116      0.00868
        8.47000000          68.63524120          17.34536286          50.69458156      0.00867
        8.48000000          68.63524120          17.30920491          50.73095079      0.00867
        8.49000000          68.63524120          17.27309779          50.76726886      0.00867
        8.50000000          68.63524120          17.23704147          50.80353579      0.00866
        8.51000000          68.63524120          17.20103593          50.83975162      0.00866
        8.52000000          68.63524120          17.16508115          50.87591635      0.00866
        8.53000000          68.63524120          17.12917710          50.91203002      0.00865
        8.54000000          68.63524120          17.09332377          50.94809265      0.00865
        8.55000000          68.63524120          17.05752113          50.98410426      0.00865
        8.56000000          68.63524120          17.02176916          51.02006487      0.00865
        8.57000000          68.63524120          16.98606783          51.05597450      0.00864
        8.58000000          68.63524120          16.95041712          51.09183318      0.00864
        8.59000000          68.63524120          16.91481702          51.12764094      0.00864
        8.60000000          68.63524120          16.87926749          51.16339778      0.00863
        8.61000000          68.63524120          16.84376851          51.19910375      0.00863
        8.62000000          68.63524120          16.80832007          51.23475885      0.00863
        8.63000000          68.63524120          16.77292214          51.27036312      0.00862
        8.64000000          68.63524120          16.73757469          51.30591658      0.00862
        8.65000000          68.63524120          16.70227770          51.34141924      0.00862
        8.66000000          68.63524120          16.66703115          51.37687114      0.00862
        8.67000000          68.63524120          16.63183503          51.41227229      0.00861
        8.68000000          68.63524120          16.59668929          51.44762272      0.00861
        8.69000000          68.63524120          16.56159393          51.48292245      0.00861
        8.70000000          68.63524120          16.52654891          51.51817151      0.00860
        8.71000000          68.63524120          16.49155422          51.55336991      0.00860
        8.72000000          68.63524120          16.45660983          51.58851769      0.00860
        8.73000000          68.63524120          16.42171572          51.62361486      0.00859
        8.74000000          68.63524120          16.38687186          51.65866144      0.00859
        8.75000000          68.63524120          16.35207824          51.69365747      0.00859
        8.76000000          68.63524120          16.31733483          51.72860297      0.00859
        8.77000000          68.63524120          16.28264160          51.76349795      0.00858
        8.78000000          68.63524120          16.24799854          51.79834244      0.00858
        8.79000000          68.63524120          16.21340562          51.83313647      0.00858
        8.80000000          68.63524120          16.17886281          51.86788005      0.00857
        8.81000000          68.63524120          16.14437009          51.90257322      0.00857
        8.82000000          68.63524120          16.10992745          51.93721599      0.00857
        8.83000000          68.63524120          16.07553485          51.97180840      0.00857
        8.84000000          68.63524120          16.04119228          52.00635045      0.00856
        8.85000000          68.63524120          16.00689970          52.04084218      0.00856
        8.86000000          68.63524120          15.97265711          52.07528361      0.00856
        8.87000000          68.63524120          15.93846446          52.10967476      0.00855
        8.88000000          68.63524120          15.90432174          52.14401566      0.00855
        8.89000000          68.63524120          15.87022893          52.17830632      0.00855
        8.90000000          68.63524120          15.83618601          52.21254679      0.00855
        8.91000000          68.63524120          15.80219294          52.24673707      0.00854
        8.92000000          68.63524120          15.76824970          52.28087719      0.00854
        8.93000000          68.63524120          15.73435628          52.31496718      0.00854
        8.94000000          68.63524120          15.70051265          52.34900705      0.00853
        8.95000000          68.63524120          15.66671878          52.38299684      0.00853
        8.96000000          68.63524120          15.63297465          52.41693657      0.00853
        8.97000000          68.63524120          15.59928023          52.45082626      0.00853
        8.98000000          68.63524120          15.56563552          52.48466593      0.00852
        8.99000000          68.63524120          15.53204047          52.51845561      0.00852
        9.00000000          68.63524120          15.49849506          52.55219532      0.00852
        9.01000000          68.63524120          15.46499928          52.58588509      0.00851
        9.02000000          68.63524120          15.43155309          52.61952494      0.00851
        9.03000000          68.63524120          15.39815648          52.65311490      0.00851
        9.04000000          68.63524120          15.36480942          52.68665498      0.00851
        9.05000000          68.63524120          15.33151189          52.72014522      0.00850
        9.06000000          68.63524120          15.29826385          52.75358564      0.00850
        9.07000000          68.63524120          15.26506530          52.78697625      0.00850
        9.08000000          68.63524120          15.23191620          52.82031709      0.00849
        9.09000000          68.63524120          15.19881653          52.85360818      0.00849
        9.10000000          68.63524120          15.16576626          52.88684955      0.00849
        9.11000000          68.63524120          15.13276538          52.92004121      0.00849
        9.12000000          68.63524120          15.09981386          52.95318320      0.00848
        9.13000000          68.63524120          15.06691167          52.98627553      0.00848
        9.14000000          68.63524120          15.03405879          53.01931824      0.00848
        9.15000000          68.63524120          15.00125519          53.05231134      0.00847
        9.16000000          68.63524120          14.96850085          53.08525486      0.00847
        9.17000000          68.63524120          14.93579576          53.11814882      0.00847
        9.18000000          68.63524120          14.90313987          53.15099326      0.00847
        9.19000000          68.63524120          14.87053317          53.18378818      0.00846
        9.20000000          68.63524120          14.83797564          53.21653363      0.00846
        9.21000000          68.63524120          14.80546724          53.24922962      0.00846
        9.22000000          68.63524120          14.77300796          53.28187617      0.00846
        9.23000000          68.63524120          14.74059777          53.31447332      0.00845
        9.24000000          68.63524120          14.70823665          53.34702109      0.00845
        9.25000000          68.63524120          14.67592457          53.37951949      0.00845
        9.26000000          68.63524120          14.64366150          53.41196856      0.00844
